FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
778,17607,CA,LRA,LNU,LAKESHORE,00007325,2013-08-30,2013-08-30,14, ,7,6.735320091,1,1, ,667.4600694,27256.8781,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,6.70323
779,17610,CA,CDF,LNU,MOUNT,00004769,2013-06-20,2013-06-21,2, ,25,35.05120087,2,1, ,2180.587391,141847.2843,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,35.05123
780,17614,CA,CDF,LNU,SILVERADO_2,00010171,2013-11-21,2013-11-23,14, ,190,187.2550049,1,1, ,7438.210119,757795.3852,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,145.04651
781,17616,CA,CDF,LNU,SULPHUR,00007152,2013-08-24,2013-08-25,11, ,19.2,19.89159966,2,1, ,1363.915838,80498.45914,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,5.86072
782,17617,CA,CDF,LNU,SUMMIT,00002937,2013-04-24,2013-04-24,11, ,1,2.200400114,1,1, ,439.6128856,8904.699933,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,2.2004
783,17655,CA,CDF,NEU,MCCOURTNEY,00009884,2013-05-04,2013-05-04,14, ,24,24.32620049,1,1, ,1672.882655,98444.48759,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,24.32616
784,17656,CA,CDF,NEU,MCDANIEL,00021149,2013-09-12,2013-09-12,3, ,10,9.20468998,1,1, ,856.82814,37250.04123,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,9.20469
785,17657,CA,CDF,NEU,MCGANNEY,00015394,2013-07-08,2013-07-08,14, ,73,72.70829773,1,1, ,3057.358534,294240.1209,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,14.72553
786,17661,CA,CDF,NEU,SIERRA,00018383,2013-08-10,2013-08-10,6, ,19,23.57369995,6,1, ,3498.776722,95399.32142,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,23.57369
787,17663,CA,CDF,NEU,THOUSAND OAKS,00012092,2013-06-01,2013-06-01,2, ,2,1.8829,1,1, ,470.8203782,7619.830285,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,1.8829
788,17664,CA,CDF,NEU,TYLER,00020163,2013-08-31,2013-08-31,14, ,48,47.90650177,1,1, ,2616.812218,193870.6755,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,47.90649
789,17671,CA,USF,PNF,HUNT,00000053,2013-08-18,2013-09-06,1,HOUGH COMPLEX inc # 00001324,21,20.39139938,8,1, ,1494.194175,82521.05028,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,5.32883
790,17674,CA,USF,PNF,RIDGE/HEIGHTS,00000072,2013-08-18,2013-11-04,1,HOUGH COMPLEX inc # 00001324,415,335.95401,3,1, ,7324.088684,1359556.589,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,5.19352
791,17689,CA,CDF,SCU,KIRKER,00003899,2013-07-01,2013-07-03,11, ,0,478.0440063,1,1, ,5994.319827,1934574.766,0,2013,KIRKER, , ,CDF, , ,7/1/2013,7/2/2013,492,0,492,TG,Electrical power,2,SCU-3899, ,Contra Costa, , , , ,0,0,0,2,2013,0.87204
792,17690,CA,CDF,SCU,MORGAN,00005452,2013-09-08,2013-09-16,9, ,3100,3107.72998,1,1, ,18738.3401,12576523.13,0,2013,MORGAN, , ,CDF, , ,9/8/2013,9/14/2013,3100,0,3100,G,Human,0,SCU-5452, ,Contra Costa, , , , ,0,0,0,0,2013,35.42998
793,17694,CA,CDF,SHU,CLOVER,00008265,2013-09-09,2013-09-15,7, ,8073,8075.77002,7,1, ,34472.52178,32681499.97,0,2013,CLOVER, , ,CDF, , ,9/9/2013,9/15/2013,8073,0,8073,B,Undetermined,196,SHU-8265, ,Shasta, , , , ,15,0,1,211,2013,1853.64788
794,17698,CA,CDF,SKU,COTTONWOOD,00004683,2013-07-04,2013-07-04,9,Fireworks,0.27,0.272756994,1,1, ,210.3350705,1103.806649,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,0.26233
795,17699,CA,CDF,SKU,COTTONWOOD,00006047,2013-08-15,2013-08-15,2, ,50,49.51720047,1,1, ,3166.018464,200388.9489,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,3.92819
796,17700,CA,CDF,SKU,ENGLISH,00003461,2013-05-26,2013-05-26,5, ,0.4,0.450134993,1,1, ,169.3637152,1821.630146,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,0.45013
797,17721,CA,USF,SRF,BUTLER,00000024,2013-07-31,2013-10-01,7,Salmon Complex & Butler became Forks Complex,22445,22444.90039,3,1, ,108835.9248,90831128.52,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,18.39353
798,17723,CA,USF,SRF,DANCE,00000022,2013-07-29,2013-08-02,7, ,577,576.6870117,1,1, ,10755.12453,2333769.029,0,2013,DANCE, , ,USFS, , ,7/29/2013,8/2/2013,0,577,577,TB,Unidentified,3,SRF-1373, ,Humboldt, , , , ,0,0,0,3,2013,196.74981
799,17730,CA,USF,STF,RIM,00000006,2013-08-17,2013-10-24,4,2013-CAYNP-0126 Suppressed Human Caused,255858,256176,7,1, ,340544.1835,1036705584,0,2013,RIM, , ,USFS, , ,8/17/2013,10/27/2013,0,257314,257314,TB,Unidentified,112,STF-2857, ,Tuolumne, , , , ,7,0,0,119,2013,1178.02366
800,17733,CA,CDF,TCU,FARRIS,00005714,2013-06-29,2013-06-29,14, ,11,11.35400009,1,1, ,1048.21189,45948.14046,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,11.35403
801,17738,CA,LRA,TGU,SALE,00000024,2013-06-03,2013-06-03,8, ,102,100.1429977,7,1, ,4783.550228,405263.5612,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2013,9.87887
802,17751,CA,CDF,AEU,SAND,018237,2014-07-26,2014-07-30,10, ,4240,4239.27002,1,1, ,29457.41984,17155724.84,0,2014,SAND, , ,CDF, , ,7/25/2014,8/3/2014,4240,0,4240,TB,Vehicle,47,AEU-18237, ,El Dorado, , , , ,0,0,0,47,2014,1374.84189
803,17760,CA,CDF,HUU,BRIDGE,000079,2014-01-05,2014-01-05,11, ,0,17.4204998,1,1, ,1091.317842,70498.35713,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,0.34769
804,17762,CA,CDF,HUU,MCCLEAN,004858,2014-08-01,2014-08-01,14, ,0,17.42079926,1,1, ,1091.514921,70499.65187,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,0.34769
805,17763,CA,CDF,HUU,PECWAN,004856,2014-08-01,2014-08-01,14, ,0,21.19529915,1,1, ,2005.675667,85774.38501,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,10.3383
806,17771,CA,CDF,MEU,LODGE,007202,2014-07-30,2014-09-18,1, ,12536,12533.2002,2,1, ,42710.48644,50719993.31,0,2014,LODGE COMPLEX, , ,CDF, , ,7/30/2014,9/21/2014,12535,0,12535,TB,Lightning,0,MEU-7202, ,Mendocino, , , , ,0,0,0,0,2014,0.61212
807,17774,CA,CDF,MEU,BLACK,008882,2014-09-13,2014-10-02,2, ,403,403.2070007,2,1, ,7845.597299,1631719.271,0,2014,BLACK, , ,CDF, , ,9/13/2014,9/17/2014,403,0,403,B,Equipment Use,11,MEU-8882, ,Mendocino, , , , ,0,0,0,11,2014,124.11655
808,17781,CA,CDF,SHU,OREGON,007763,2014-08-24,2014-08-30,10, ,461,460.5650024,7,1, ,9095.344496,1863841.263,0,2014,OREGON, , ,CDF, , ,8/24/2014,8/30/2014,461,0,461,BG,Vehicle,1,SHU-7763, ,Trinity, , , , ,0,0,0,1,2014,24.48268
809,17782,CA,CDF,SHU,GULCH,008322,2014-09-10,2014-09-12,10, ,1374,1374.699951,1,1, ,13438.86121,5563227.429,0,2014,GULCH, , ,CDF, , ,9/10/2014,9/15/2014,1300,0,1300,B,Vehicle,4,SHU-8322, ,Shasta, , , , ,0,0,0,4,2014,666.89351
810,17783,CA,CDF,SHU,CASSEL,006027,2014-07-05,2014-07-08,9, ,60,60.36769867,1,1, ,2787.769583,244299.464,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,1.51428
811,17784,CA,LRA,WED,BOLES,007064,2014-09-15,2014-09-20,7,City of Weed,494.789,516.2930298,1,1, ,17161.13979,2089362.905,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,193.19701
812,17785,OR,OTH, ,OREGON GULCH,005589,2014-07-30,2014-08-13,1,Oregon Department of Forestry,35105.2137,35111.19922,7,1, ,68063.0359,142090171.5,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,37.14585
813,17790,CA,CDF,MMU,VALLEY FIRE,009794,2014-06-14,2014-06-09,2, ,0,96.89389801,1,1, ,5089.025755,392115.7062,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,5.94744
814,17793,CA,CDF,MMU,BRIDGE FIRE,015818,2014-09-05,2014-09-14,10, ,0,270.0610046,1,1, ,6975.533394,1092898.863,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,267.1169
815,17797,CA,CDF,LNU,MONTICELLO,005465,2014-07-04,2014-07-12,14, ,0,6599.390137,3,1, ,29922.06628,26706772.09,0,2014,MONTICELLO, , ,CDF, , ,7/4/2014,7/13/2014,6488,0,6488,G,Human,0,LNU-5465, ,Yolo, , , , ,0,0,0,0,2014,46.2762
816,17798,CA,CDF,LNU,SARATOGA,007692,2014-09-03,2014-09-03,14, ,0,87.80220032,2,1, ,3014.978385,355322.8072,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,7.83429
817,17799,CA,CDF,LNU,NORMAN,004594,2014-06-12,2014-06-12,14, ,0,68.17539978,2,1, ,2884.062413,275896.1279,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,67.99654
818,17801,CA,CDF,LNU,PUTAH,004421,2014-06-08,2014-06-08,14, ,0,11.1012001,5,1, ,1432.84155,44924.96702,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,6.50566
819,17803,CA,CDF,LNU,SHADY,005080,2014-06-24,2014-06-24,14, ,0,21.58160019,5,1, ,1564.139904,87337.55819,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,21.58158
820,17812,CA,USF,ENF,KING,023461,2014-09-13,2014-10-10,7,<Null>,97717,97684.5,3,1, ,283242.4647,395315329.7,0,2014,KING, , ,USFS, , ,9/13/2014,10/9/2014,0,97717,97717,TB,Human,80,ENF-23461, ,El Dorado, , , , ,1,0,0,81,2014,898.43971
821,17819,CA,USF,LNF,EILER,003502,2014-07-31,2014-08-24,9,<Null>,47958,31995.19922,8,1, ,99241.71396,129480055.7,0,2014,EILER, , ,USFS, , ,7/31/2014,8/24/2014,0,32416,32416,TB,Undetermined,21,LNF-3502, ,Shasta, , , , ,0,0,0,21,2014,1037.73828
822,17837,CA,USF,SHF,WEST,001891,2014-07-01,2014-07-09,9,<Null>,15,14.3046999,8,1, ,1657.998468,57889.21059,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,14.30474
823,17850,CA,USF,KNF,BEAVER,005497,2014-07-30,2014-10-08,1,Merged with Cleghorn #5496,32496,32493.40039,7,1, ,137501.8145,131496109.6,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,4.16195
824,17853,CA,USF,KNF,WHITES,005511,2014-07-30,2014-09-25,1,July Complex #5564,33758,33794.39844,8,1, ,131814.3767,136761230.8,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,14.28204
825,17859,CA,USF,KNF,FRYING PAN,006008,2014-08-11,2014-09-30,1,Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man,133284.2,133177,3,1, ,300331.1584,538949738.2,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,182.04365
826,17872,CA,CDF,NEU,APPLEGATE,023454,2014-10-08,2014-10-08,14,6 Res Destroyed 4 Outbuilding Destroyed,459,458.9750061,1,1, ,12858.91846,1857407.809,0,2014,APPLEGATE, , ,CDF, , ,10/8/2014,10/22/2014,459,0,459,TB,Undetermined,10,NEU-23454, ,Placer, , , , ,0,0,0,10,2014,303.16389
827,17875,CA,CDF,NEU,DOGBAR,021381,2014-09-13,2014-09-13,14,2 Res Destroyed 3 Outbuildings Destroyed,155,248.0789948,1,1, ,8210.064707,1003939.208,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,245.01256
828,17885,CA,FWS,SWR,TRACT 17, ,2014-09-17,2014-09-20,18,UNIT ID: SWR  fire num? JEU5,252,251.6170044,7,1, ,13452.13339,1018258.744,0,2014,TRACT 17, , ,FWS, , ,9/17/2014,9/19/2014,0,395,395,G,Human,0,SWR-1266, ,Glenn, , , , ,0,0,0,0,2014,0.0085
829,17908,CA,CDF,NEU,MONUMENT,013004,2014-06-12,2014-06-12,14, ,10,9.813630104,1,0, ,1008.796863,39714.3477,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,9.21137
830,17911,CA,CDF,NEU,HUTTO,015241,2014-07-07,2014-07-07,14,3 Outbuildings Destroyed,49,48.72859955,1,1, ,2656.730475,197197.6079,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,48.72859
831,17912,CA,CDF,LNU,BUTTS,005333,2014-07-01,2014-07-09,14,FIMT  H6UW,0,4297.350098,8,1, ,24025.68001,17390756.43,0,2014,BUTTS, , ,CDF, , ,7/1/2014,7/10/2014,4300,0,4300,G,Equipment Use,9,LNU-5333, ,pa, , , , ,0,0,0,9,2014,21.90515
832,18394,CA,NPS,RWP,REQUA, ,2008-09-27,2008-10-03,4, ,60,60.00960159,1,1,25,1747.133095,242850.1786,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2008,2.03403
833,18418,CA,NPS,YNP,BIG MEADOW,003660,2009-08-26,2009-09-04,18, ,7558,7553.209961,7,1,3660,35554.76601,30566775.41,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2009,27.8341
834,18622,CA,NPS,GNP,FIELD,00001101,2011-07-20,2011-07-20,14, ,0,0.018276401,1,1, ,30.52549656,73.9621638,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.0046
835,18700,CA,NPS,YNP,CHILNUALNA,127,2014-10-16,2014-10-17,14,Suppressed Human Caused,0.100799598,0.1008,1,0,127,71.5967366,407.9214953,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,0.10029
836,18706,CA,NPS,YNP,WOODLOT,66,2014-07-20,2014-07-21,1,Suppressed Lightning Ignited,3.254876852,3.254879951,1,0,66,582.292342,13172.01885,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2014,3.25488
837,18727,CA,NPS,YNP,EL PORTAL,83,2014-07-26,2014-11-20,14,Suppressed Human Caused,4744.616699,4744.620117,1,0,83,26130.18824,19200782.69,0,2014,EL PORTAL, , ,NPS, , ,7/26/2014,8/4/2014,0,4689,4689,B,Undetermined,2,YNP-83, ,Mariposa, , , , ,2,0,0,4,2014,75.49714
838,18761,CA,CDF,AEU,BUTTE,024918,2015-09-10,2015-09-28,14, ,70868,70846.5,1,1, ,154072.7845,286705732.7,0,2015,BUTTE, , ,CDF, , ,9/9/2015,10/23/2015,70868,0,70868,TBG,Electrical power,965,AEU-24918, ,Amador, , , , ,0,0,2,965,2015,26514.87892
839,18791,CA,CDF,LNU,JERUSALEM,007410,2015-08-09,2015-08-24,14, $25 Million (Cost),25118,25118.40039,3,1, ,74504.52563,101650468.8,0,2015,JERUSALEM, , ,CDF, , ,8/9/2015,8/25/2015,25118,0,25118,B,Undetermined,2,LNU-7410, ,Lake, , , , ,0,0,0,2,2015,14.20506
840,18792,CA,CDF,LNU,GARAGE,004871,2015-06-09,2015-06-10,11,"$100,000 estimate",0,27.71870041,1,1, ,1652.842422,112173.5603,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,5.17805
841,18793,CA,CDF,LNU,WRAGG,006678,2015-07-22,2015-08-05,10,"$21,655,000.00 Million (Cost)",8051,8049.330078,3,1, ,36911.80144,32574501.58,0,2015,WRAGG, , ,CDF, , ,7/22/2015,8/6/2015,8051,0,8051,B,Vehicle,2,LNU-6678, ,pa, , , , ,5,0,0,7,2015,29.03728
842,18794,CA,CDF,LNU,ROCKY,006984,2015-07-29,2015-08-14,9,"$46,200,000.00 Milion (Cost)",69636,69438.20313,3,1, ,135116.4979,281006294.2,0,2015,ROCKY, , ,CDF, , ,7/29/2015,8/14/2015,69636,0,69636,TBG,Equipment use,96,LNU-6984, ,Lake, , , , ,8,0,0,104,2015,643.6879
843,18795,CA,CDF,LNU,GRADE,007963,2015-08-24,2015-08-25,2,"$100,000 Estimate",25,24.59180069,1,1, ,1839.115717,99519.54064,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,24.59181
844,18797,CA,USF,LNU,ELK,008268,2015-09-02,2015-09-08,2,3 Million (Cost),700,670.2089844,2,1, ,10038.60164,2712238.059,0,2015,ELK, , ,CDF, , ,9/2/2015,9/6/2015,700,0,700,B,Equipment use,0,LNU-8268, ,lake, , , , ,0,0,0,0,2015,10.35638
845,18800,CA,CDF,NEU,COOK,011905,2015-06-18,2015-06-24,18, ,0,139.9759979,1,1, ,4477.638694,566461.1663,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,14.71025
846,18801,CA,CDF,NEU,WOLF,014550,2015-06-19,2015-06-19,14, ,0,17.75670052,1,1, ,1145.515556,71858.63717,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,17.75666
847,18804,CA,CDF,NEU,BAXTER,017595,2015-07-22,2015-07-22,14, ,0,21.74920082,1,1, ,1795.73998,88015.87397,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,19.82484
848,18806,CA,LRA, ,LOCUST,017997,2015-07-27,2015-07-27,7,Sac Metro Incidnet that spread into Placer County.,0,644.1680298,6,1, ,7209.852029,2606857.361,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,535.52162
849,18809,CA,CDF,NEU,FOUNTAIN,020673,2015-08-28,2015-08-28,14, ,0,19.3859005,1,1, ,1334.957925,78451.77997,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,1.26168
850,18816,CA,CDF,LNU,VALLEY,008670,2015-09-12,2015-10-06,14, $59 Million(Cost),0,76084.79688,3,1, ,240273.5095,307904407.2,0,2015,VALLEY, , ,CDF, , ,9/12/2015,10/15/2015,76067,0,76067,TBG,Electrical power,1958,LNU-8670, ,Lake, , , , ,93,0,4,2051,2015,13415.74914
851,18839,CA,CDF,SCU,TESLA,005524,2015-08-19,2015-09-01,14, ,2850,2989.929932,8,1, ,18094.58669,12099798.74,0,2015,TESLA, , ,CDF, , ,8/19/2015,8/25/2015,2850,0,2850,G,Undetermined,1,SCU-5524, ,Alameda, , , , ,0,0,0,1,2015,82.54415
852,18844,CA,CDF,SHU,CHINA,007251,2015-07-29,2015-07-29,2, ,180,175.0160065,1,1, ,4326.126077,708263.544,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,45.93761
853,18845,CA,CDF,SHU,MILL,008749,2015-09-07,2015-09-07,14, ,10.5,12.76220036,1,1, ,1451.21585,51646.62342,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,12.76216
854,18847,CA,CDF,SHU,MALLARD,007250,2015-07-29,2015-07-29,15, ,66,65.95110321,1,1, ,3563.268658,266894.5089,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,65.95107
855,18848,CA,CDF,SKU,DORRIS,005736,2015-07-21,2015-07-21,1,Both Dorris incidents are the same incident divided by Highway 97,0,28.19280052,1,1, ,3789.645243,114092.1049,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,16.42223
856,18859,CA,CDF,TGU,BAKER,004314,2015-05-24,2015-05-24,5, ,1,0.746587992,1,1, ,300.6598571,3021.335053,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.74659
857,18864,CA,CDF,TGU,36,006019,2015-07-18,2015-07-18,10, ,4,3.731270075,1,1, ,533.3553984,15099.90249,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,3.73127
858,18865,CA,CDF,TGU,OAKRIDGE,006097,2015-07-21,2015-07-21,14, ,10,10.16860008,1,1, ,1311.168471,41150.83748,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,10.16859
859,18868,CA,CDF,TGU,TRUCKEE,007519,2015-09-06,2015-09-06,2, ,1.5,1.48732996,1,1, ,358.5126368,6019.026773,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,1.48733
860,18871,CA,USF,BBD,GREEN CREEK,001518,2015-09-12,2015-09-24,10, ,28,26.89480019,1,1, ,1805.681547,108839.5183,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,26.6248
861,18877,CA,USF,INF,VAN DYKE,000107,2015-02-06,2015-02-13,14,initially called Point Ranch,509,512.434021,7,1, ,17000.05907,2073745.022,0,2015,VAN DYKE, , ,USFS, , ,2/6/2015,2/10/2015,0,509,509,BG,Undetermined,0,OVD-107, ,Mono, , , , ,0,0,0,0,2015,57.48883
862,18878,CA,CDF,BTU,GRIMY,007611,2015-05-30,2015-05-30,2, ,20,19.42309952,1,1, ,1098.287569,78602.41193,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,19.42308
863,18879,CA,CDF,BTU,LUMPKIN,013357,2015-09-11,2015-09-21,7, ,1042,1045.76001,1,1, ,10669.16286,4232025.341,0,2015,LUMPKIN, , ,CDF, , ,9/11/2015,9/21/2015,1040,0,1040,TB,Arson,0,BTU-13363, ,Butte, , , , ,0,0,0,0,2015,0.00444
864,18881,CA,CDF,BTU,OLIVE,012852,2015-09-02,2015-09-03,2, ,72,47.75830078,1,1, ,3560.676714,193270.7786,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,47.75825
865,18907,CA,USF,HTF,WASHINGTON,030251,2015-07-19,2015-01-01,1, ,0,17779.5,3,1, ,95937.84073,71951242.38,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.27903
866,18908,CA,USF,ENF,KYBURZ,019723,2015-07-23,2015-11-02,0,FIMT,0,84.01950073,3,1, ,5227.071184,340014.6728,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,10.01811
867,18909,CA,CDF,TCU,BIG CREEK,007806,2015-07-29,2015-09-09,5,WFDSS; GPS ground,0,204.3930054,1,1, ,5739.944396,827147.7721,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,19.22726
868,18956,CA,USF,SRF,COON,001488,2015-08-01,2015-10-31,1,Gasquet Complex #1488  Individual fire inci number unknown,5679,5682.629883,7,1,00000076,31839.27373,22996775.54,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.23727
869,18962,CA,USF,SRF,PICKETT,001433,2015-07-30,2015-09-01,1,Mad River Complex #1433.  No Contain Date in Firestat,11004.3,11012.7998,7,1,00000051,45448.73299,44567230.87,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,386.09008
870,18963,CA,USF,SRF,GOBBLER,001433,2015-07-30,2015-09-01,1,Mad River Complex #1433.  No Contain Date in Firestat,8298.7,8305.019531,7,1,00000090,36578.05755,33609216.8,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,10.55735
871,18984,CA,USF,SHF,BLUE,002067,2015-07-30,2015-10-30,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,2826,2828.030029,3,1,00000140,21945.66863,11444624.59,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,325.82535
872,18985,CA,USF,SHF,RAIL,002067,2015-07-30,2015-10-30,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,8669,8669.769531,3,1,00000177,45482.37517,35085320.96,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,336.30641
873,18987,CA,USF,SHF,PEAK SHA,002067,2015-07-30,2015-10-30,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,6269,6273.950195,3,1,00000142,24557.20311,25389771.54,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,334.3086
874,18989,CA,USF,SHF,DAILEY,002066,2015-07-30,2015-08-02,1,GeoMAC says River Comlex #2066 Individual fire inci number unknown,6.7,16.65609932,3,1,00000166,1170.129966,67404.85399,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.01257
875,18991,CA,USF,SHF,HAPPY,002066,2015-07-30,2015-08-08,1,GeoMAC says River Comlpex #2066 Individual fire inci number unknown,1800,68095.20313,3,1,00000149,216447.4949,275571671.9,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,393.87304
876,18996,CA,USF,SHF,JOHNSON,001476,2015-07-30,2015-10-30,1,GeoMAC says Route Complex #1476 Individual fire inci number unknown,34006,17821.09961,3,1,00000197,105442.497,72119459.72,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.14518
877,18997,CA,USF,SHF,KERLIN,002108,2015-07-30,2015-10-10,1,GeoMAC says South Complex #2108 Individual fire inci number unknown,0.1,500.9490051,3,1,00000196,10216.77788,2027269.304,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,0.11663
878,18998,CA,USF,SHF,PELLETREAU,002108,2015-07-30,2015-10-09,1,GeoMAC says South Complex #2108 Individual fire inci number unknown,0.1,4109.540039,3,1,00000191,29779.22339,16630715.16,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2015,157.00459
