FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
107,5512,CA,CDF,RRU,COUNTRY,00044250,1998-08-09,,7, ,0,1111.689941,0,1,00001104,11427.45641,4498830.695,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,690.54224
108,5514,CA,CDF,RRU,LEWIN FIRE,00047490,1998-08-25,,2, ,0,109.4810028,0,1,00001257,2965.323816,443054.7336,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,13.0948
109,5515,CA,CDF,RRU,JUNIPER,00048705,1998-08-31,,1, ,0,5977.080078,0,1,00001305,23026.30612,24188366.68,0,1998,JUNIPER, ,Coast,CDF,Riverside, ,8/31/1998,9/3/1998,6000,0,6000,BG,Lightning,89, , , , , , , ,1,0,0,90,1998,3277.24748
110,5516,CA,CDF,RRU,WEIRICK,00048758,1998-08-31,,1, ,0,2429.389893,0,1,00001312,14599.57533,9831382.707,0,1998,WEIRICK, ,Coast,CDF,Riverside, ,8/31/1998,9/1/1998,5000,0,5000,GB,Lightning,0, , , , , , , ,0,0,0,0,1998,5.43506
111,5517,CA,CDF,RRU,TAYLOR,00055830,1998-10-05,,2, ,0,2055.590088,0,1,00001601,15237.58684,8318685.694,0,1998,TAYLOR, ,Coast,CDF,Riverside, ,10/5/1998,10/8/1998,2160,0,2160,G,Under investigation,5, , , , , , , ,2,1,0,7,1998,1278.23058
112,5525,CA,CDF,TGU,ELDER,00002715,2001-05-27,,14, ,0,30.15670013,0,1,00000098,1739.893406,122039.6426,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,2.10158
113,5584,CA,BLM,BBD,SIMMLER,00000000,1996-05-27,1996-05-27,7, ,100,104.4960022,8,1,0000D095,2612.003694,422879.151,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,2.60232
114,5585,CA,BLM,BBD,COOK,00000000,1996-06-05,1996-06-06,2, ,743,615.6660156,8,1,0000D101,12697.85068,2491512.151,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,23.65331
115,5595,CA,USF,BDF,HEMLOCK FIRE - JULY,00000000,1997-07-05,1997-07-09,8, ,3737,3947.100098,8,1,00000069,23268.00139,15973355.99,0,1997,HEMLOCK, ,South,USFS,San Berrdino, ,7/5/1997,7/5/1997,0,3750,3750, , ,0, , , , , , , ,0,0,0,0,1997,251.62897
116,5598,CA,CDF,SKU,JADE,00003227,1999-08-16,,2, ,0,149.6750031,0,1,00000000,5959.432356,605715.0861,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,46.17476
117,5703,CA,USF,ANF,PADUA,00000000,2002-04-21,2002-04-21,8, ,10,12.51119995,6,1,00000035,1336.795125,50630.99368,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,12.51119
118,5707,CA,USF,SHF,POLLARD,00000000,2003-07-06,2003-07-10,9, ,30,40.6875,8,1,00000038,2911.203546,164656.3555,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,1.04493
119,5709,CA,CDF,AEU,SCOTT,00002866,1996-08-02,,7, ,0,8827.959961,0,1,00000345,35449.58734,35725479.56,0,1996,CDF ASSIST (SCOTT), ,Sierra,CITY,Amador-El Dorado, ,8/2/1996,8/3/1996,0,9820,9820,G,Arson,0, , , , , , , ,0,0,0,0,1996,0.00035
120,5711,CA,CDF,BTU,PALERMO,00009714,1996-10-20,,9, ,0,1514.619995,0,1,00000707,13143.91929,6129452.591,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,109.72552
121,5854,CA,CDF,FKU,TRIMMER 2,00032476,1996-08-17,1996-08-19,7, ,5607,6147.72998,8,1,00000081,27923.49721,24878973.93,0,1996,TRIMMER, ,Sierra,CDF,Fresno, ,8/17/1996,8/19/1996,5607,0,5607,GB,Arson,0, , , , , , , ,0,0,0,0,1996,0.53452
122,5855,CA,CDF,FKU,TRIMMER,00032476,1996-07-28,,10, ,0,223.5529938,0,1,00000184,4197.205068,904685.6634,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,223.55026
123,5856,CA,CDF,SLU,SUEY INCIDENT,00000000,1996-07-23,,14, ,0,731.0839844,0,1,00000000,6760.93266,2958593.983,0,1996,SUEY CREEK, ,South,CDF,San Luis Obispo, ,7/22/1996,7/23/1996,676,0,676,B,Equipment Use,0, , , , , , , ,0,0,0,0,1996,100.6809
124,5859,CA,CDF,BEU,PG&E #13,00002890,1996-09-13,,14, ,0,638.3779907,0,1,00000000,11079.37295,2583425.558,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,0.30844
125,5981,CA,CDF,MVU,LA JOLLA,00000000,1999-10-07,,5, ,0,7845.939941,0,1,00000000,32599.59971,31751393.38,0,1999,LA JOLLA, ,South,CDF,San Diego, ,9/30/1999,10/8/1999,7450,0,7450,TWGB,Debris,0, , , , , , , ,0,1,0,0,1999,334.07081
126,5984,CA,CDF,TGU,FREEMAN,00002791,2001-05-30,,2, ,0,417.3980103,0,1,00000101,6742.144822,1689148.254,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,5.33715
127,5986,CA,CDF,TGU,HOG,00003132,2001-06-13,,2, ,0,343.730011,0,1,00000121,5808.353922,1391027.295,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,8.10562
128,5989,CA,CDF,AEU,JACKSON,00008312,2001-06-13,,2, ,0,1670.780029,0,1,00000151,27233.04948,6761415.669,0,2001,JACKSON, ,Sierra,CDF,Amador, ,6/13/2001,6/13/2001,2240,0,2240,GWB,Equipment use,0, , , , , , , ,0,0,0,0,2001,287.06332
129,5992,CA,CDF,AEU,SILVA,00009732,2001-07-06,,14, ,0,80.42120361,0,1,00000236,2915.92937,325452.9658,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,9.64091
130,6448,CA,USF,ANF,BRAINARD,00000000,2003-10-23,2003-10-23,8, ,25,26.39769936,8,1,00000171,1423.122859,106827.8267,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,7.6724
131,6534,CA,CDF,SCU,PG&E#4,00003591,2002-08-25,2002-08-25,11, ,200,200.154007,8,1,00000299,4186.465371,809996.3235,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,4.59427
132,6536,CA,CDF,TGU,CRANE,00002905,2001-06-03,,14, ,0,65.26000214,0,1,00000111,3163.324723,264097.7672,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,46.75686
133,6540,CA,CCO,MRN,SAN RAFAEL HILL,00001204,2000-07-23,,14, ,0,8.029999733,0,1,00000000,931.1446586,32496.2757,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,2.74801
134,6541,CA,CCO,MRN,SAN RAFAEL HILL,00000968,2001-06-04,,14, ,0,9.797530174,0,1,00000000,1023.516333,39649.21531,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,0.21129
135,6545,CA,CDF,BTU,HIGHWAY 70,00012700,2001-10-24,,7, ,0,1692.829956,0,1,00000677,14174.43818,6850638.472,0,2001,HWY 70, ,Cascade,CDF,Butte, ,10/24/2001,10/26/2001,1711,0,1711,T,Arson,0, , , , , , , ,0,0,0,0,2001,0.31529
136,6546,CA,CDF,BTU,LARKIN,00005556,2001-05-20,,14, ,0,626.8779907,0,1,00010370,9812.61934,2536885.058,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,25.0477
137,6810,CA,CDF,AEU,HORIZON,00009378,2001-07-01,,2, ,0,35.02740097,0,1,00000218,1597.231778,141750.8787,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,35.0274
138,6813,CA,CDF,AEU,BEVAN,00008916,2001-06-23,,2, ,0,687.1049805,0,1,00000187,8834.212437,2780613.696,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,327.10317
139,6817,CA,CDF,SKU,MTF ASSIST #9,00001806,2001-05-28,,9, ,0,8.156749725,0,1,00000000,816.5395658,33009.20702,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,8.15675
140,6831,CA,USF,TNF,CHILCOOT,00000000,2003-07-20,2003-07-21,1,Containment 'fire_day' estimated,5635,5641.609863,0,1,00000031,32999.69712,22830802.15,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,16.69842
141,6842,CA,USF,ANF,FOOTHILL,00000000,2000-07-05,2000-07-05,9, ,10,6.984600067,8,1,00000070,701.5645542,28265.68199,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,6.9846
142,6988,CA,CCO,KRN,BLACK GULCH,00000000,1999-03-31,,14, ,0,3511.73999,0,1,00000000,20524.67314,14211508.19,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,0.47264
143,6990,CA,CDF,FKU,CREEKSIDE,00004536,1999-05-15,,2, ,0,16.52099991,0,1,00000069,1199.575329,66857.97922,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,16.52097
144,6991,CA,CDF,FKU,RIPPLE,00005361,1999-06-06,,2, ,0,96.53780365,0,1,00000087,2674.676509,390674.6899,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,96.53782
145,6992,CA,CDF,FKU,ENNIS,00007074,1999-07-13,,11, ,0,39.00439835,0,1,00000139,2072.043255,157845.0241,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,39.00435
146,6993,CA,CDF,FKU,CLINGANS,00006296,1999-06-28,,7, ,0,41.82360077,0,1,00000112,1965.605819,169254.2998,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,1.55483
147,6995,CA,CDF,FKU,LOCKWOOD,00006846,1999-07-09,,7, ,0,24.45919991,0,1,00000128,1968.082722,98982.86901,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,24.4592
148,7002,CA,CDF,MVU,HONEY,00000000,1996-01-10,,14, ,0,3387.620117,0,1,000066.0,21339.12924,13709200.02,0,1996,HONEY, ,South,CDF,San Diego, ,1/10/1996,1/11/1996,3500,0,3500,B,Undetermined,2, , , , , , , ,0,0,0,2,1996,205.12311
149,7003,CA,CDF,MVU,WHITE,00000000,1996-07-05,,14, ,0,61.70819855,0,1,000081.0,2415.763564,249724.111,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,6.36375
150,7005,CA,CDF,MVU,SPENCER,00000000,1996-06-18,,14, ,0,492.3840027,0,1,000077.0,6591.891855,1992609.141,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,31.26829
151,7006,CA,CDF,MVU,OTAY #269,00005680,1996-07-31,,4, ,0,575.5059814,0,1,00001097,7118.064258,2328990.828,0,1996,OTAY #269, ,South,CDF,San Diego, ,7/31/1996,8/1/1996,750,0,750,B,Campfire,0, , , , , , , ,0,0,0,0,1996,94.43725
152,7009,CA,CCO,VNC,HOLSER INCIDENT,00018889,1999-07-17,,14, ,0,2526.110107,0,1,00000000,14578.57072,10222814.86,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,0.15352
153,7011,CA,USF,BDF,ELLOIT,00000000,1999-07-06,1999-07-07,9, ,2576,2464.830078,8,1,00000082,15387.22878,9974813.296,0,1999,ELLIOTT, ,South,CDF,San Berrdino, ,7/6/1999,7/7/1999,2575,0,2575,B,Undetermined,1, , , , , , , ,0,0,0,1,1999,355.71215
154,7012,CA,USF,CNF,LAGUNA 100,00000000,1999-08-14,1999-08-17,7, ,4416,4411.430176,8,1,00002176,24247.88243,17852443.27,0,1999,LAGU #100, ,South,CDF,San Diego, ,8/14/1999,8/16/1999,3720,0,3720,B,Under investigation,1, , , , , , , ,0,0,0,1,1999,0.33221
155,7052,CA,CDF,MVU,EMERALD,00001167,2004-02-13,2004-02-13,2, ,15,11.67710018,6,1,00000124,932.4690584,47255.37821,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,11.23004
156,7055,CA,CDF,MVU,ORNALES,00003727,2004-05-14,2004-05-14,2, ,20,6.278610229,8,1,00000384,750.5208044,25408.61685,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,6.27861
157,7385,CA,CCO,MRN,CENTER,00001494,1997-10-06,,14, ,0,98.94879913,0,1,00000027,3088.010007,400431.5054,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,1.69824
158,7386,CA,CDF,TUU,SCHOOL,00006909,1997-08-12,,14, ,0,386.9830017,0,1,00000124,6805.981463,1566066.648,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,4.18571
159,7387,CA,CDF,TGU,PONDEROSA,00002891,,,7, ,0,878.4349976,0,1,00000233,12026.29448,3554901.813,0,1997,PONDEROSA, ,Cascade,CDF,Tehama-Glenn, ,9/27/1997,9/28/1997,1100,0,1100,B,Arson,0, , , , , , , ,0,0,0,0,1997,0.54841
160,7388,CA,CDF,FKU,GROVE,00020596,1997-05-19,,1, ,0,1400.300049,0,1,00000101,14697.607,5666807.729,0,1997,GROVE, ,Sierra,CDF,Fresno-Kings, ,5/19/1997,5/19/1997,1235,160,1395,G,Electrical power,3, , , , , , , ,26,0,0,29,1997,69.64626
161,7394,CA,CCO,LAC,GODDE FIRE,00009921,1997-06-29,,14, ,0,85.49490356,0,1,00020000,3156.488931,345985.5394,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,73.48456
162,7404,CA,CDF,BDU,WHISPERING PINES,00007707,2006-07-22,2006-08-01,1,Fire started on SRA burned into National Park,991,990.7329712,2,1,00000320,10706.69335,4009354.182,0,2006,WHISPERING PINES, ,South,OTHER,San Berrdino, ,7/22/2006,7/26/2006,0,993,993,B,Other,0, , , , , , , , ,0,0,0,2006,234.2784
163,7410,CA,CDF,BEU,LONG VALLEY,00002331,2006-07-05,2006-07-05,5, ,17,17.05789948,6,1,00000220,1130.424271,69030.70636,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2006,17.05786
164,7488,CA,USF,LPF,SUR,00000000,1996-10-18,1996-10-30,9, ,4410,4407.009766,8,1,00000072,26894.70748,17834524.42,0,1996,SUR, ,Sierra,USFS,Monterey, ,10/18/1996,10/27/1996,0,4430,4430, ,Under investigation,0, , , , , , , , ,0,0,0,1996,105.14589
165,7489,CA,USF,LPF,WILD,00000000,1996-10-07,1996-10-18,7, ,25620,25512.09961,8,1,00000069,66484.4539,103243839.9,0,1996,WILD, ,Sierra,USFS,Los Padres NF, ,10/7/1996,10/15/1996,0,25590,25590, ,Suspect Arson,0, , , , , , , , ,0,0,0,1996,357.4546
166,7491,CA,USF,ANF,ESCONDIDO,00000000,1997-05-09,1997-05-09,9, ,12,81.10479736,8,1,00000069,2471.076551,328219.5327,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1997,80.99449
167,7492,CA,USF,ANF,ACTON II,00000000,1996-06-30,1996-06-30,9, ,25,23.27269936,8,1,00000109,1182.039857,94181.26305,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,23.2727
168,7494,CA,USF,ANF,CARSON,00000000,1996-08-07,1996-08-07,8, ,22,12.88080025,8,1,00000180,1018.066071,52126.94429,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,12.88085
169,7750,CA,CDF,FKU,DRAKE,00006465,2000-06-29,,2, ,0,9.271149635,0,1,00000124,1095.584333,37519.00707,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,8.82131
170,7751,CA,CDF,FKU,SAND,00007353,2000-07-16,,2, ,0,25.34230042,0,1,00000152,1494.853,102556.6188,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,25.34229
171,7752,CA,CDF,FKU,HIGHWAY,00008628,2000-08-13,,7, ,0,654.401001,0,1,00000185,9701.722517,2648266.4,0,2000,HIGHWAY, ,Sierra,CDF,Fresno, ,8/13/2000,8/17/2000,700,0,700,GB,Arson,0, , , , , , , ,0,0,0,0,2000,132.16329
172,8027,CA,CDF,RRU,PINE,00038378,1998-07-12,,2, ,0,87.98000336,0,1,00000864,2973.029784,356042.4214,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,87.98
173,8028,CA,CDF,RRU,LEE,00042803,1998-08-02,,14, ,0,485.0920105,0,1,00001044,8290.595041,1963097.07,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,148.21489
174,8029,CA,CDF,RRU,SIERRA,00043229,1998-08-04,,2, ,0,580.3850098,0,1,00001061,6815.937343,2348734.856,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,143.26391
175,8064,CA,CCO,LAC,DERBY FIRE,00001521,1998-09-19,,14, ,0,362.2579956,0,1,00046000,7489.897737,1466006.427,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,44.67164
176,8068,CA,CCO,LAC,GODDE FIRE,00001205,1998-07-30,,14, ,0,90.56749725,0,1,00025000,3261.041438,366513.7556,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,25.58146
177,8074,CA,CDF,SCU,CURIE,00002070,,,7, ,0,320.5450134,0,1,00000144,5606.475345,1297199.392,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,52.33088
178,8075,CA,CDF,SCU,580 #6,00002767,,,14, ,0,1000.869995,0,1,00000266,11444.887,4050362.557,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,1.33886
179,8076,CA,CDF,SCU,VALLECITOS,00002711,,,7, ,0,70.45639801,0,1,00000250,2573.162696,285126.8479,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,0.0733
180,8199,CA,USF,SQF,COW #1,00000000,1996-07-06,1996-07-06,7, ,650,382.6900024,8,1,00000043,6788.837488,1548690.538,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,1.41992
181,8200,CA,BIA,DVP,OAK FLAT,00000000,1996-10-10,1996-10-17,7, ,1000,689.0120239,8,1,00000130,8609.195519,2788332.353,0,1996,OAK FLAT, ,Sierra,USFS,Tulare, ,10/10/1996,10/1/1996,0,1000,1000, , ,0, , , , , , , , ,0,0,0,1996,0.75562
182,8317,CA,CDF,FKU,ALMAZON,FKU03779,2006-05-03,2006-05-03,2, ,1964.24,1926.060059,2,1,00000053,19159.9934,7794480.636,0,2006,ALMAZAN, ,Sierra,CDF,Fresno-Kings, ,5/13/2006,5/14/2006,1964,0,1964,G,Equipment use,0, , , , , , , , ,0,0,0,2006,10.52955
183,8318,CA,CDF,FKU,SMALLY,FKU06715,2006-07-23,2006-07-25,1, ,228.67,228.6999969,1,1,00000126,7356.361691,925514.9846,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2006,2.50169
184,8341,CA,CDF,FKU,PIEDRA,00006922,2000-07-07,,5, ,0,168.0019989,0,1,00000140,4257.574612,679878.3465,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2000,122.03254
185,8346,CA,BLM,CCD, ,00000000,,,14, ,0,3625.129883,8,1,0000D271,24122.91707,14670369.86,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,352.26892
186,8354,CA,BLM,NOD,36,00006123,2002-10-01,2002-10-03,9, ,100,379.9119873,8,1,00000675,7641.835478,1537450.308,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,376.84395
187,8515,CA,USF,KNF,HEAVEN,00000000,2003-06-06,2003-06-07,5, ,11,11.12979984,2,1,00000002,1222.28454,45040.85638,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,0.73481
188,8516,CA,USF,KNF,97,00000000,2003-06-29,2003-07-01,5, ,205,251.1970062,6,1,00000013,4449.32177,1016556.749,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,151.57489
189,8537,CA,USF,ANF,BOUQUET,00004635,1999-09-23,1999-09-23,4, ,210,144.673996,8,1,00000243,4058.248372,585476.0739,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,0.6255
190,8661,CA,CDF,NEU,SHIELDS CAMP,00000000,1996-02-15,1996-02-15,5, ,0,51.03900146,0,1,00000027,2349.785607,206547.4297,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,0.02635
191,8900,CA,USF,BDF,SABINA,00000000,1996-09-03,1996-09-03,2, ,421,421.0409851,8,1,00000219,5123.080134,1703893.386,0,1996,STATE-SABI, ,South,CDF,Riverside, ,9/4/1996,9/4/1996,700,22,722,WB,Vehicle,0, , , , , , , ,2,0,0,2,1996,159.48225
192,8904,CA,USF,BDF,WATERMAN 3,00000000,1996-10-26,1996-10-27,4, ,370,370.0239868,8,1,00000262,9719.579853,1497432.654,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,30.5716
193,8906,CA,USF,ANF,NORTH FORK,00000000,1996-07-12,1996-07-20,2, ,400,246.5189972,8,1,00000137,5971.853416,997625.5346,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,0.1692
194,8910,CA,USF,SHF,FLAT,00000000,2004-08-06,2004-08-06,9, ,35,201.5469971,8,1,00000117,3996.955776,815631.6758,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,5.11406
195,8918,CA,USF,ENF,FREDS,00000000,2004-10-13,2004-10-17,2, ,7700,7557.609863,2,1,00000111,36044.40269,30584552.45,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,0.21675
196,8919,CA,USF,ENF,POWER,00000000,2004-10-06,2004-10-21,2, ,16823,16983.09961,2,1,00000109,65503.69927,68728048.99,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,158.21858
197,8936,CA,USF,SQF,SIERRA,00000000,1996-06-24,1996-06-24,9, ,1092,1136.75,8,1,00000032,11995.83407,4600250.178,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,50.33754
198,8973,CA,CCO,VNC,WALNUT INCIDENT,00035777,2001-07-10,,14, ,0,36.43500137,0,1,00000000,1966.980731,147447.0828,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,33.99082
199,8974,CA,CCO,VNC,CREEK INCIDENT,00052068,2001-09-30,,14, ,0,28.31369972,0,1,00000000,1481.253725,114581.355,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2001,28.31367
200,9022,CA,CDF,SLU,CRANDEL,00004369,1998-10-21,,14, ,0,34.60070038,0,1,00000000,1783.233404,140024.1689,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,31.92245
201,9023,CA,CDF,SLU,HAMPTON,00003493,1998-08-29,,14, ,0,21.33550072,0,1,00000000,1813.319534,86341.77522,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,21.33552
202,9024,CA,CCO,VNC,PIRU INCIDENT,00027848,1998-10-18,,14, ,0,12612.7002,0,1,00000000,47702.93115,51041747.84,0,1998,PIRU, ,Coast,CC,San Luis Obispo, ,10/18/1998,10/23/1998,0,6500,6500,BG, ,0, , , , , , , ,0,0,0,0,1998,163.30025
203,9025,CA,CCO,VNC,RANCH,00000000,1998-08-14,,14, ,0,107.9660034,0,1,00000000,3357.286937,436922.0641,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1998,6.93334
204,9033,CA,CDF,MVU,LAUREL,00005738,1997-08-01,,11, ,0,702.6110229,0,1,00000000,9742.281443,2843366.784,0,1997,LAUREL, ,South,CDF,San Diego, ,8/1/1997,8/3/1997,723,0,723,B,Electrical power,0, , , , , , , ,0,0,0,0,1997,182.15595
205,9331,CA,CDF,FKU,DUNLAP,00007018,1999-07-12,,7, ,0,14.16310024,0,1,00000135,1010.68156,57315.97277,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1999,14.16309
206,9355,CA,CDF,BDU,LIVE OAK,00032724,1996-05-23,,2, ,0,51.26210022,0,1,00000337,2063.806544,207450.3908,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,51.26211
207,9358,CA,CDF,BDU,ESCAPETE,00000165,1996-06-01,,5, ,0,208.1900024,0,1,00000000,5342.321495,842516.5691,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,0.1835
208,9359,CA,CDF,SLU,WELLSONA,00002513,1996-07-18,,14, ,0,22.69260025,0,1,00000000,1329.67641,91833.54099,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,11.66721
209,9363,NV,USF,HTF,GATES COMPLEX,A5TO,,,0, ,0,8905.459961,0,0,A5TO,37358.74287,36039114.47,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2004,77.22004
210,9364,CA,USF,CNF, , ,,,14, ,2714,2713.939941,8,0, ,13963.11594,10982917.44,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,76.04608
211,9451,CA,USF,TOI,COLEVILLE, ,,,0, ,0,2581.459961,0,0,00000032,19116.83934,10446789.53,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,155.09979
212,9777,CA,CDF,SLU,HIGHWAY 58,00004041,2002-07-18,2002-07-22,14, ,1380,1285.469971,2,1,00000282,11956.08607,5202096.353,0,2002,HWY 58, ,South,CDF,San Luis Obispo, ,7/18/2002,7/19/2002,1380,0,1380,B,Arson,0, , , , , , , ,0,0,0,0,2002,19.84395
213,9780,CA,CDF,TCU,PG&E#1,00003990,2002-06-09,2002-06-09,2, ,100,266.0929871,2,1,00000348,5130.623401,1076840.22,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2002,23.25007
214,10016,CA,BLM,BBD,7 MILE,00000000,1996-05-23,1996-05-23,2, ,2690,2822.090088,8,1,0000D085,17562.90845,11420588.47,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1996,80.84289
215,10145,CA,CCO,VNC,SIMI FIRE,03080724,2003-10-25,,14, ,107560,107570,0,1,03080724,216186.8402,435321966.8,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2003,7430.25263
