FID,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,OBJECTID_1,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,Damaged__1
1711,8406,1979,CA,CCO,LAC, ,00000000,1979-07-18,,14, ,0,7.121190071,0,1,00000000,786.497586,28818.42435,8406,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1712,8407,1979,CA,CCO,LAC, ,00000000,1979-06-17,,14, ,0,56.62760162,0,1,00000000,2202.683387,229163.8855,8407,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1713,8408,1979,CA,CCO,LAC, ,00000000,1979-07-15,,14, ,0,3.797650099,0,1,00000000,598.3596158,15368.52617,8408,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1714,8409,1979,CA,CCO,LAC, ,00000000,1979-06-19,,14, ,0,93.96700287,0,1,00000000,2600.509938,380271.129,8409,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1715,8410,1979,CA,CCO,LAC, ,00000000,1979-07-04,,14, ,0,46.20849991,0,1,00000000,2018.440807,186999.1749,8410,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1716,8411,1979,CA,CCO,LAC, ,00000000,1979-05-08,,14, ,0,54.10010147,0,1,00000000,2411.625666,218935.3189,8411,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1717,8412,1979,CA,CCO,LAC, ,00000000,1979-07-17,,14, ,0,58.57099915,0,1,00000000,2234.450846,237028.3001,8412,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1718,8413,1979,CA,CCO,LAC, ,00000000,1979-12-15,,14, ,0,2.637069941,0,1,00000000,370.9625757,10671.86364,8413,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1719,8414,1979,CA,CCO,LAC, ,00000000,1979-05-30,,14, ,0,3.957930088,0,1,00000000,612.1859739,16017.18798,8414,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1720,8415,1979,CA,CCO,LAC, ,00000000,1979-06-15,,14, ,0,0.210659996,0,1,00000000,114.1625362,852.5113131,8415,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1721,8416,1979,CA,CCO,LAC, ,00000000,1979-07-27,,14, ,0,5.553510189,0,1,00000000,574.7380686,22474.25194,8416,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1722,8417,1979,CA,CCO,LAC, ,00000000,1979-08-09,,14, ,0,16.59469986,0,1,00000000,1114.205764,67156.25009,8417,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1723,8418,1979,CA,CCO,LAC, ,00000000,1979-08-23,,14, ,0,10.98200035,0,1,00000000,787.3245276,44442.62561,8418,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1788,8811,1979,CA,USF,BDF, ,00000000,,,14, ,0,43.53480148,0,1,00000000,1720.684073,176179.1992,8811,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1789,8812,1979,CA,USF,BDF, ,00000000,,,14, ,0,68.05709839,0,1,00000000,2018.489979,275417.2541,8812,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1790,8813,1979,CA,USF,BDF, ,00000000,,,14, ,0,100.2070007,0,1,00000000,2805.937282,405522.7418,8813,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1791,8814,1979,CA,USF,BDF, ,00000000,,,14, ,0,93.33969879,0,1,00000000,2822.439671,377732.4103,8814,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1823,8915,1979,CA,USF,MDF,HAPPY,00000000,1979-07-19,1979-07-22,1, ,2473,2827.350098,8,1,00000007,16817.55495,11441867.78,8915,0,1979,HAPPY, ,II,USFS,Modoc NF, , , ,0,2473,2473,T,Lightning,0, , , , , , , , ,0,0,0,0
1824,8916,1979,CA,USF,MDF,CRAIG,00000000,1979-07-21,1979-07-21,1, ,20,18.19239998,8,1,00000016,1282.331256,73621.85384,8916,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1825,8917,1979,CA,USF,MDF,SHARTELL,00000000,1979-09-29,1979-09-30,3, ,85,30.59140015,8,1,00000046,1630.516634,123798.8497,8917,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1829,8921,1979,CA,USF,SRF, ,00000000,1979-08-01,1979-08-02,9, ,17,16.92830086,8,1,00000029,929.0143615,68506.37586,8921,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1830,8922,1979,CA,USF,SRF, ,00000000,1979-08-03,1979-08-04,3, ,12,11.94880009,8,1,00000031,780.5083661,48354.87874,8922,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1831,8923,1979,CA,USF,SRF, ,00000000,1979-08-24,1979-08-25,4, ,4,3.983170033,8,1,00000037,450.6406243,16119.30064,8923,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1832,8924,1979,CA,USF,SRF, ,00000000,1979-09-15,1979-09-16,3, ,8,7.966209888,8,1,00000044,637.2971592,32238.10878,8924,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1870,9005,1979,CA,CCO,LAC,WASH FIRE,00312037,1979-06-26,,14, ,0,50.0196991,0,1,00000446,2320.120007,202422.6646,9005,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1871,9006,1979,CA,CCO,LAC,WHITEHORSE FIRE,00316027,1979-06-27,,14, ,0,112.9189987,0,1,00000447,4369.799846,456966.3849,9006,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1872,9007,1979,CA,CCO,LAC,BOX CANYON FIRE,00316017,1979-09-18,,14, ,0,962.9689941,0,1,00316017,12053.969,3896996.218,9007,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1873,9008,1979,CA,CCO,LAC,PINECREST FIRE/USFS,00USFS0F,1979-09-11,,14, ,0,5306.299805,0,1,00000IRE,23547.08082,21473840.73,9008,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1874,9009,1979,CA,CCO,LAC,SILVER FISH FIRE,00318019,1979-07-14,,14, ,0,153.947998,0,1,00007227,6732.251074,623003.9076,9009,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1875,9010,1979,CA,CCO,LAC,LOST HILLS FIRE,00312031,1979-09-05,,14, ,0,176.3000031,0,1,00025159,4360.230828,713461.1787,9010,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1876,9011,1979,CA,CCO,LAC,LIBERTY CYN FIRE,00312031,1979-07-21,,14, ,0,158.404007,0,1,00025124,3475.501159,641039.5496,9011,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1877,9012,1979,CA,CCO,LAC,PLUM TREE FIRE,00313025,1979-06-09,,14, ,0,126.3889999,0,1,00003119,9118.464501,511476.8231,9012,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1878,9013,1979,CA,CCO,LAC,WAYSIDE FIRE,00312037,1979-07-18,,14, ,0,2498.610107,0,1,00312037,33195.55097,10111522.79,9013,0,1979,WAYSIDE, ,VI,CC,Los Angeles County, , , ,0,2530,2530,B, ,0, , , , , , , , ,0,0,0,0
2056,9794,1979,CA,CDF,RRU, ,00000000,,,14, ,0,258.9159851,0,1,00000000,5522.839343,1047795.08,9794,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2057,9795,1979,CA,CDF,RRU, ,00000000,,,14, ,0,279.0700073,0,1,00000000,4123.550113,1129356.626,9795,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2058,9796,1979,CA,CDF,RRU, ,00000000,,,14, ,0,296.9840088,0,1,00000000,4479.101633,1201850.402,9796,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2059,9797,1979,CA,CDF,RRU, ,00000000,,,14, ,0,348.8710022,0,1,00000000,5899.270363,1411832.51,9797,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2060,9798,1979,CA,CDF,RRU, ,00000000,,,14, ,0,316.5360107,0,1,00000000,4731.609806,1280974.274,9798,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2061,9799,1979,CA,CDF,RRU, ,00000000,,,14, ,0,314.6170044,0,1,00000000,4668.886379,1273210.512,9799,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2062,9800,1979,CA,CDF,RRU, ,00000000,,,14, ,0,353.7980042,0,1,00000000,4972.765956,1431769.344,9800,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2063,9801,1979,CA,CDF,RRU, ,00000000,,,14, ,0,813.3439941,0,1,00000000,8355.698552,3291486.076,9801,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2064,9802,1979,CA,CDF,RRU, ,00000000,,,14, ,0,425.7820129,0,1,00000000,5416.143836,1723078.055,9802,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2065,9803,1979,CA,CDF,RRU, ,00000000,,,14, ,0,425.8389893,0,1,00000000,7403.011824,1723310.546,9803,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2073,9995,1979,CA,CDF,TCU,LIGHTNING STRIKE #2,00001160,1979-09-24,,14, ,0,425.6990051,0,1,00000667,5602.00177,1722743.861,9995,0,1979,LTNG. STRIKE #2, ,IV,CDF,Tuolumne-Calaveras, , , ,425,0,425,B,Lightning,0, , , , , , , , ,0,0,0,0
2074,9996,1979,CA,CDF,TCU,MOUNTAIN PASS,00000291,1979-05-14,,14, ,0,57.92449951,0,1,00000139,1959.577774,234412.0059,9996,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2075,9997,1979,CA,CDF,SCU,P.G.&E. MARSH CREEK,00000631,1979-06-07,,14, ,0,321.9240112,0,1,00000108,5838.841134,1302782.023,9997,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2076,9998,1979,CA,CDF,TCU,PEORIA MTN.,00000512,1979-06-16,,14, ,0,491.2189941,0,1,00000274,5349.928069,1987892.801,9998,0,1979,PEORIA MTN., ,IV,CDF,Tuolumne-Calaveras, , , ,450,0,450,BG,Equipment use,0, , , , , , , , ,0,0,0,0
2077,9999,1979,CA,CDF,LNU,PLUNKETT,00001016,1979-07-16,,14, ,0,391.6539917,0,1,00000211,5555.17853,1584967.611,9999,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2078,10000,1979,CA,CDF,NEU,ROADSIDE #70,00001288,1979-07-10,,14, ,0,2400.870117,0,1,00000537,18070.82618,9715968.59,10000,0,1979,ROADSIDE #70-77, ,II,CDF,Nevada-Yuba-Placer, , , ,1700,0,1700,WG,Arson,0, , , , , , , , ,0,0,0,0
2079,10001,1979,CA,CDF,NEU,ROADSIDE #88,00001430,1979-07-20,,14, ,0,299.7070007,0,1,00000608,5146.441249,1212870.825,10001,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2080,10002,1979,CA,CDF,LNU,ROBINSON,00001075,1979-07-23,,14, ,0,731.4810181,0,1,00000224,7483.765303,2960196.727,10002,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2081,10003,1979,CA,CDF,LNU,ROCKWELL GAP,00001469,1979-09-11,,14, ,0,2012.189941,0,1,00000367,17683.3036,8143039.566,10003,0,1979,ROCKWELL GAP, ,I,CDF,Lake-pa, , , ,2500,0,2500,BG,Arson,0, , , , , , , , ,0,0,0,0
2082,10004,1979,CA,CDF,LNU,ROMINGER,00000711,1979-06-11,,14, ,0,811.4580078,0,1,00000110,7539.74629,3283854.715,10004,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2083,10005,1979,CA,CDF,LNU,SEIGLER,00001528,1979-09-17,,14, ,0,1224.77002,0,1,00000388,12390.85192,4956488.047,10005,0,1979,SEIGLER, ,I,CDF,Lake-pa, , , ,1029,0,1029,TWB,Arson,0, , , , , , , , ,0,0,0,0
2084,10006,1979,CA,CDF,SCU,SHERIFF,00001207,1979-07-31,,14, ,0,428.8940125,0,1,00000307,6970.615272,1735673.649,10006,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2085,10007,1979,CA,CDF,SCU,SITE 300,00000784,1979-06-19,,14, ,0,103.322998,0,1,00000167,3207.019891,418133.5204,10007,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2086,10008,1979,CA,CDF,TGU,SQUAW RIDGE,00000580,1979-07-13,,14, ,0,6860.720215,0,1,00000108,46577.9759,27764360.15,10008,0,1979,SQUAW RIDGE, ,II,CDF,Tehama-Glenn, , , ,9400,0,9400,GAP,Arson,0, , , , , , , , ,0,0,0,0
2087,10009,1979,CA,CDF,HUU,SYLVANDALE,00000280,1979-08-10,,14, ,0,1808.52002,0,1,00000199,12279.79798,7318805.102,10009,0,1979,SYLVANDALE, ,I,CDF,Humboldt-Del Norte, , , ,1616,0,1616,TWG,Equipment use,0, , , , , , , , ,0,0,0,0
2088,10010,1979,CA,CDF,TCU,TULLOCK,00000402,1979-06-02,,14, ,0,239.8970032,0,1,00000196,4483.982857,970830.1555,10010,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2089,10011,1979,CA,CDF,MEU,WOODRUFF,00000387,1979-09-16,,14, ,0,444.2470093,0,1,00000253,7143.803888,1797802.808,10011,0,1979,WOODRUFF, ,I,CDF,Mendocino, , , ,520,0,520,TBG,Arson,1, , , , , , , , ,0,0,1,0
2090,10012,1979,CA,CDF,TUU,ANTELOPE VALLEY,00002937,1979-07-05,,14, ,0,1278.819946,0,1,00000142,9643.422331,5175209.001,10012,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2091,10013,1979,CA,CDF,FKU,CIERVO,00003227,1979-06-07,,14, ,0,62902,0,1,00000070,69186.79927,254555426,10013,0,1979,CIERVO, ,IV,CDF,Fresno-Kings, , , ,57540,0,57540,G,Equipment use,0, , , , , , , , ,0,0,0,0
2125,10188,1979,CA,USF,CNF,JARDINE,00000000,1979-06-11,1979-06-12,9, ,10000,11672.90039,8,1,00000027,32278.91979,47238527.15,10188,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2126,10189,1979,CA,USF,CNF,DEHESA #16,00000000,1979-10-25,1979-10-25,7, ,65,64.88970184,8,1,00000118,2987.197261,262599.2508,10189,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2127,10190,1979,CA,USF,CNF,WINDMILL,00000000,1979-07-28,1979-07-28,7, ,138,138.4029999,8,1,00000078,3324.393215,560097.839,10190,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2272,10375,1979,CA,CDF,BTU,BIDWELL PARK,00002039,1979-07-25,,14, ,0,874.2390137,0,1,00000327,11761.20033,3537921.534,10375,0,1979,BIDWELL PARK, ,II,CITY,Butte, , , ,1220,80,1300,WB,Arson,0, , , , , , , , ,0,0,0,0
2273,10376,1979,CA,CDF,SCU,BLACK DIAMOND PEAK,00001480,1979-08-27,,14, ,0,681.2249756,0,1,00000402,8131.025071,2756819.377,10376,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2311,10420,1979,CA,BLM,NOD, ,00000000,,,14, ,0,1452.040039,0,1,00000000,34782.6796,5876198.639,10420,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2389,10522,1979,CA,USF,CNF,HANSON,00000000,1979-07-26,1979-07-27,2, ,580,532.651001,8,1,00000192,7176.341506,2155562.31,10522,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2390,10523,1979,CA,USF,CNF,LYONS,00000000,1979-12-16,1979-12-17,9, ,27,17.30069923,8,1,00000128,1210.042565,70013.50244,10523,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2542,10831,1979,CA,CDF,SLU,TWISSELMAN,00001316,1979-08-10,,14, ,0,333.9649963,0,1,00000384,4938.480575,1351508.91,10831,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2543,10832,1979,CA,USF,BDF,MILLIE,00000000,1979-07-09,1979-07-11,9, ,6026,7560.169922,8,1,00000090,35561.31533,30594909.5,10832,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2544,10833,1979,CA,CDF,BDU,HESPERIA,00003329,1979-06-14,,14, ,0,1432.209961,0,1,00000411,15086.901,5795938.096,10833,0,1979,HESPERIA, ,VI,CDF,San Berrdino, , , ,1525,0,1525,BG,Arson,20, , , , , , , , ,0,0,20,0
2545,10834,1979,CA,CDF,BDU,JOSHUA TREE,00000000,1979-06-04,,14, ,0,586.1380005,0,1,00000507,8629.912351,2372016.974,10834,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2546,10835,1979,CA,CDF,BDU,SIDEWINDER,00004683,1979-08-02,,14, ,0,580.6469727,0,1,00000698,6426.329173,2349793.336,10835,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2547,10836,1979,CA,CDF,BDU,SIERRA SERIES,00003673,1979-06-27,,14, ,0,1838.439941,0,1,00000474,13616.34493,7439916.819,10836,0,1979,SIERRA SERIES, ,VI,CDF,San Berrdino, , , ,1500,0,1500,B,Arson,0, , , , , , , , ,0,0,0,0
2548,10837,1979,CA,CDF,BDU,YUCCA LOMA,00006973,1979-11-05,,14, ,0,991.2800293,0,1,00001072,7714.373832,4011566.88,10837,0,1979,YUCCA LOMA, ,VI,BLM,San Berrdino, , , ,3000,0,3000,B,Arson,0, , , , , , , , ,0,0,0,0
2549,10838,1979,CA,USF,LPF, ,00000000,,,14, ,0,114.0019989,0,1,00000999,3147.25495,461349.9841,10838,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2550,10839,1979,CA,USF,LPF, ,00000000,,,9, ,0,2090.800049,0,1,00000058,11446.06693,8461183.97,10839,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2551,10840,1979,CA,CDF,SLU,ELKHORN RD.,00000739,1979-06-05,,14, ,0,1658.22998,0,1,00000180,16029.64071,6710601.09,10840,0,1979,ELKHORN RD., ,V,CDF,San Luis Obispo, , , ,1578,0,1578,G,Misc,0, , , , , , , , ,0,0,0,0
2552,10841,1979,CA,CDF,SLU,HILLMAN,00000912,1979-06-25,,14, ,0,1004.530029,0,1,00000227,12800.19102,4065186.476,10841,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2553,10842,1979,CA,CCO,LAC,THE DAVENPORT FIRE,00318028,1979-07-15,,14, ,0,198.0189972,0,1,00000190,4021.007071,801354.5551,10842,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2554,10843,1979,CA,CCO,LAC,CATALINA FIRE,00312031,1979-09-16,,14, ,0,886.3590088,0,1,00000209,13377.32129,3586966.105,10843,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2555,10844,1979,CA,CCO,LAC, ,00000000,1979-07-19,,14, ,0,37.97140121,0,1,00000000,2088.708725,153664.6049,10844,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2556,10845,1979,CA,CCO,LAC, ,00000000,1979-07-11,,14, ,0,2.045880079,0,1,00000000,390.2806976,8279.397734,10845,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2557,10846,1979,CA,CCO,LAC, ,00000000,1979-12-05,,14, ,0,172.621994,0,1,00000000,4402.132007,698574.5154,10846,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2558,10847,1979,CA,CCO,LAC, ,00000000,1979-06-08,,14, ,0,89.11029816,0,1,00000000,2516.739081,360616.6809,10847,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2559,10848,1979,CA,CCO,LAC, ,00000000,,,14, ,0,11.06200027,0,1,00000000,1093.410226,44766.26323,10848,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2560,10849,1979,CA,CCO,LAC, ,00000000,1979-05-17,,14, ,0,4.293200016,0,1,00000000,752.4173396,17373.95982,10849,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2654,11094,1979,CA,CDF,FKU,VALERIE,00003478,1979-06-13,,14, ,3500,3517.699951,0,1,00000000,26434.14593,14235636.04,11094,0,1979,VALERIE, ,IV,CDF,Fresno-Kings, , , ,5250,0,5250,WBG,Smoking,1, , , , , , , , ,0,0,1,0
2675,11115,1979,CA,USF,SRF, ,00000000,1979-10-04,1979-10-05,8, ,11,10.9538002,8,1,00000055,747.307325,44328.60644,11115,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3019,11542,1979,CA,CDF,TCU,BRUNSWICK,00000440,1979-06-08,,14, ,0,1352.609985,0,1,00000224,16494.52232,5473836.421,11542,0,1979,BRUNSWICK, ,IV,CDF,Tuolumne-Calaveras, , , ,1295,0,1295,WBG,Misc,0, , , , , , , , ,0,0,0,0
3020,11543,1979,CA,CDF,BTU,CLARK RD. #2,00001483,1979-06-22,,14, ,0,698.8839722,0,1,00000210,11859.06339,2828284.56,11543,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3021,11544,1979,CA,CDF,SCU,DRY CREEK,00000736,1979-06-15,,14, ,0,675.7639771,0,1,00000146,9596.976529,2734718.125,11544,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3022,11545,1979,CA,CDF,SCU,FORD RD.,00000866,1979-06-29,,14, ,0,422.151001,0,1,00000193,4698.238734,1708383.676,11545,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3023,11546,1979,CA,CDF,TCU,FOWLER PEAK,00000473,1979-06-11,,14, ,0,5237.419922,0,1,00000243,22210.42847,21195096.12,11546,0,1979,FOWLER PEAK, ,IV,CDF,Tuolumne-Calaveras, , , ,4123,45,4168,WB,Equipment use,0, , , , , , , , ,0,0,0,0
3024,11547,1979,CA,CDF,TCU,GOLDEN GATE,00000482,1979-06-12,,14, ,0,1116.119995,0,1,00000249,10959.81886,4516793.668,11547,0,1979,GOLDEN GATE, ,IV,CDF,Tuolumne-Calaveras, , , ,1310,0,1310,BG,Smoking,1, , , , , , , , ,0,0,1,0
3025,11548,1979,CA,CDF,MEU,HANES #2,00000375,1979-09-12,,14, ,0,286.4419861,0,1,00000246,4313.08505,1159190.073,11548,0,1979,HANES #2, ,I,CDF,Mendocino, , , ,370,0,370,TWBG,Debris,0, , , , , , , , ,0,0,0,0
3026,11549,1979,CA,CDF,BTU,HUMBUG ROAD,00001201,1979-06-07,,14, ,0,263.6069946,0,1,00000155,3751.148792,1066780.533,11549,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3027,11550,1979,CA,CDF,NEU,KNIPE,00000824,1979-06-08,,14, ,0,76.95500183,0,1,00000315,1999.352661,311425.9237,11550,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3028,11551,1979,CA,CDF,TUU,CORP'S OF ENGINEER#3,00002063,1979-06-01,,14, ,0,284.2869873,0,1,00000077,4878.311664,1150468.895,11551,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3029,11552,1979,CA,CDF,TUU,LIGHTNING #2,00003252,1979-07-19,,14, ,0,370.4710083,0,1,00000167,5266.220184,1499243.05,11552,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3030,11553,1979,CA,CDF,BDU,RANCH,00003456,1979-06-19,,14, ,0,61.62760162,0,1,00000438,1879.458714,249398.2318,11553,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3031,11554,1979,CA,CDF,TUU,TAYLOR,00002557,1979-06-20,,14, ,0,1497.98999,0,1,00000108,11920.29785,6062164.94,11554,0,1979,TAYLOR, ,IV,CDF,Tulare, , , ,2100,0,2100,G,Equipment use,0, , , , , , , , ,0,0,0,0
3032,11555,1979,CA,CDF,TUU,WOODLAKE MTN.,00003029,1979-07-09,,14, ,0,1870.619995,0,1,00000147,12008.37956,7570134.873,11555,0,1979,WOODLAKE MTN., ,IV,CDF,Tulare, , , ,1900,0,1900,G,Equipment use,0, , , , , , , , ,0,0,0,0
3033,11556,1979,CA,CCO,SBC,SPANISH RANCH,00001358,1979-08-15,,9, ,0,1190.75,0,1,00000395,10903.48658,4818792.533,11556,0,1979,SPANISH RANCH, ,V,CDF,San Luis Obispo, , , ,930,0,930,B,Equipment use,0, , , , , , , , ,4,0,0,0
3034,11557,1979,CA,USF,CNF, ,00000000,,,14, ,0,24.04669952,0,1,00000177,1289.457432,97313.41505,11557,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3035,11558,1979,CA,USF,CNF,SUTHERLAND,00000000,1979-06-11,1979-06-11,9, ,130,158.9340057,8,1,00000028,3599.95533,643181.9576,11558,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3036,11559,1979,CA,CDF,MVU,CAMPO,00001907,1979-09-10,,14, ,0,190.7059937,0,1,00000928,3849.564723,771759.268,11559,0,1979,CAMPO, ,VI,CDF,San Diego, , , ,320,0,320,B,Arson,0, , , , , , , , ,0,0,0,0
3037,11560,1979,CA,CDF,MVU,COTTENWOOD,00001059,1979-06-29,,14, ,0,785.4660034,0,1,00000439,9673.806628,3178668.773,11560,0,1979,COTTONWOOD, ,VI,CDF,San Diego, , , ,485,0,485,B,Campfire,0, , , , , , , , ,0,0,0,0
3038,11561,1979,CA,CDF,MVU,HANSON,00001399,1979-07-26,,14, ,0,306.0310059,0,1,00000640,3988.562708,1238465.386,11561,0,1979,HANSON, ,VI,CDF,San Diego, , , ,580,0,580,B,Equipment use,0, , , , , , , , ,0,0,0,0
3039,11562,1979,CA,USF,BDF, ,00000000,,,14, ,0,72.10079956,0,1,00000000,2742.211908,291781.4728,11562,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
3040,11563,1979,CA,USF,BDF, ,00000000,,,14, ,0,173.8809967,0,1,00000000,3669.327862,703670.7442,11563,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
