YEAR_,FIRE_NAME,OBJECTID,STATE,AGENCY,UNIT_ID,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,Year,FIRE_NAME,Region,DPA,Ranger_unit,Ranger_unit2,Start,Contained,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Incident_number,National_forest,County,County2,County3,Fire_name2,DPA2,Damaged_structures,Firefighter_fatalities,Civilian_fatalities
2014,THOMPSON,17857,CA,USF,KNF,6011,8/11/2014 0:00,8/14/2014 0:00,1,Happy Camp Complex #5956,17,16.552618,8,1,,1230.453027,66986.06776,,,,,,,,,,,,,,,,,,,,,,,
2014,TIMS,17856,CA,USF,KNF,6009,8/11/2014 0:00,8/12/2014 0:00,1,Happy Camp Complex #5956,13,13.1679935,8,1,,1052.92854,53288.97809,,,,,,,,,,,,,,,,,,,,,,,
2014,TOMAHAWK- BASILONE COMPLEX,17876,CA,DOD,MCP,1363,5/19/2014 0:00,,,Basilone Complex,,5365.311035,8,1,,34819.44207,21712643.89,,,,,,,,,,,,,,,,,,,,,,,
2014,TRACT 17,17885,CA,FWS,SWR,,9/17/2014 0:00,9/20/2014 0:00,18,UNIT ID: SWR  fire num? JEU5,252,251.617218,7,1,,13452.13339,1018258.744,,,,,,,,,,,,,,,,,,,,,,,
2014,TRANCAS,18670,CA,NPS,SMP,391,4/30/2014 0:00,4/30/2014 0:00,11,675685,0.093464419,0.0934644,8,,391,69.03020905,378.2370796,,,,,,,,,,,,,,,,,,,,,,,
2014,TRIPEL,18690,CA,NPS,YNP,109,8/27/2014 0:00,8/28/2014 0:00,14,Suppressed Human Caused,0.100828178,0.1008282,1,,109,71.60688703,408.0371674,,,,,,,,,,,,,,,,,,,,,,,
2014,TWITCHELL,17787,CA,CDF,SLU,389,1/12/2014 0:00,1/12/2014 0:00,11,Downed powerlines due to high winds,22,21.9442711,1,1,,2028.001904,88805.3117,,,,,,,,,,,,,,,,,,,,,,,
2014,TYLER,18679,CA,NPS,SMP,1111,11/22/2014 0:00,11/22/2014 0:00,4,675706,0.482820779,0.4828208,8,,1111,156.8949671,1953.906375,,,,,,,,,,,,,,,,,,,,,,,
2014,VALLEY FIRE,17790,CA,CDF,MMU,9794,6/14/2014 0:00,6/9/2014 0:00,2,,,96.893898,1,1,,5089.025755,392115.7062,,,,,,,,,,,,,,,,,,,,,,,
2014,VIEW RIDGE,18672,CA,NPS,SMP,462,5/19/2014 0:00,5/19/2014 0:00,14,675689,0.093481489,0.0934815,8,,462,69.03651293,378.3061559,,,,,,,,,,,,,,,,,,,,,,,
2014,VIEWPOINT,17809,CA,USF,CNF,1190,5/3/2014 0:00,5/3/2014 0:00,9,<Null>,9,17.4647179,1,1,,1504.878582,70677.20301,,,,,,,,,,,,,,,,,,,,,,,
2014,VIRGENES,18668,CA,NPS,SMP,82,1/25/2014 0:00,1/25/2014 0:00,14,665042,0.295775771,0.2957758,8,,82,141.6097278,1196.962112,,,,,,,,,,,,,,,,,,,,,,,
2014,WALKER,17844,CA,USF,TNF,1611,9/10/2014 0:00,10/12/2014 0:00,9,,12.3,12.3642206,1,1,,1361.258083,50036.22749,,,,,,,,,,,,,,,,,,,,,,,
2014,WAPAMA,18733,CA,NPS,YNP,74,7/20/2014 0:00,7/25/2014 0:00,1,Managed Lightning Ignited,1.468078017,1.468078,1,,74,273.2363031,5941.101025,,,,,,,,,,,,,,,,,,,,,,,
2014,WAWONA,18702,CA,NPS,YNP,131,10/25/2014 0:00,10/26/2014 0:00,14,Suppressed Human Caused,0.24827677,0.2482768,1,,131,112.3652109,1004.74043,,,,,,,,,,,,,,,,,,,,,,,
2014,WAY,17766,CA,CCO,KRN,27597,8/18/2014 0:00,8/22/2014 0:00,14,COUNTY #1427597 fed # 003148,,3882.421387,2,1,,22082.58888,15711602.02,,,,,,,,,,,,,,,,,,,,,,,
2014,WEB,17755,CA,CDF,BTU,10700,7/28/2014 0:00,8/27/2014 0:00,2, ,389,377.8560486,1,1,,6157.846668,1529129.148,,,,,,,,,,,,,,,,,,,,,,,
2014,WEST,17837,CA,USF,SHF,1891,7/1/2014 0:00,7/9/2014 0:00,9,<Null>,15,14.3047352,8,1,,1657.998468,57889.21059,,,,,,,,,,,,,,,,,,,,,,,
2014,WHITES,17853,CA,USF,KNF,5511,7/30/2014 0:00,9/25/2014 0:00,1,July Complex #5564,33758,33794.4375,8,1,,131814.3767,136761230.8,,,,,,,,,,,,,,,,,,,,,,,
2014,WILDCAT_4,17882,CA,CDF,MVU,15980,7/29/2014 0:00,7/30/2014 0:00,10,,20,24.7845478,1,1,,4645.017622,100299.5037,,,,,,,,,,,,,,,,,,,,,,,
2014,WINERY,18676,CA,NPS,SMP,719,8/14/2014 0:00,8/14/2014 0:00,14,675702,0.250273049,0.250273,8,,719,112.959582,1012.81908,,,,,,,,,,,,,,,,,,,,,,,
2014,WOLF,18719,CA,NPS,YNP,59,7/16/2014 0:00,7/20/2014 0:00,1,Managed Lightning Ignited,0.100795038,0.100795,1,,59,71.59511828,407.9030548,,,,,,,,,,,,,,,,,,,,,,,
2014,WOODLOT,18706,CA,NPS,YNP,66,7/20/2014 0:00,7/21/2014 0:00,1,Suppressed Lightning Ignited,3.254876852,3.2548769,1,,66,582.292342,13172.01885,,,,,,,,,,,,,,,,,,,,,,,
2015,36,18864,CA,CDF,TGU,6019,7/18/2015 0:00,7/18/2015 0:00,10,,4,3.7312672,1,1,,533.3553984,15099.90249,,,,,,,,,,,,,,,,,,,,,,,
2015,36,18866,CA,CDF,TGU,6675,8/8/2015 0:00,8/10/2015 0:00,11,,110,97.4390411,1,1,,3368.1228,394321.8163,,,,,,,,,,,,,,,,,,,,,,,
2015,118 FWY,19084,CA,,,,6/4/2015 0:00,6/4/2015 0:00,,Undetermined roadside start presumed human.,,,,,,452.5587413,16298.21534,,,,,,,,,,,,,,,,,,,,,,,
2015,4-2 CAHTO,18818,CA,CDF,MEU,8034,7/30/2015 0:00,10/4/2015 0:00,1,<Null>,15,15.4554024,4,1,,984.5368294,62545.79483,,,,,,,,,,,,,,,,,,,,,,,
2015,AGER,18851,CA,CDF,SKU,5073,7/4/2015 0:00,7/5/2015 0:00,1,,34,31.494381,1,1,,2028.743967,127453.2411,,,,,,,,,,,,,,,,,,,,,,,
2015,AGOURA,19060,CA,NPS,SMP,1217,10/24/2015 0:00,10/24/2015 0:00,9,"Undetermined roadside start, presumed human",0.093973072,0.0939731,6,1,1217,69.12983523,380.2954939,,,,,,,,,,,,,,,,,,,,,,,
2015,ANZA,18835,CA,CDF,RRU,90069,8/10/2015 0:00,8/15/2015 0:00,10, ,500,543.5366211,1,1,,10307.64,2199614.769,,,,,,,,,,,,,,,,,,,,,,,
2015,ARROYO,19050,CA,CCO,VNC,89149,12/25/2015 0:00,12/25/2015 0:00,14,,,0.0911737,1,1,,69.9726242,368.9670625,,,,,,,,,,,,,,,,,,,,,,,
2015,ATHENS,18799,CA,LRA,,14312,6/16/2015 0:00,6/16/2015 0:00,14,,,41.1492462,1,1,,1989.069135,166525.0919,,,,,,,,,,,,,,,,,,,,,,,
2015,BAKER,18859,CA,CDF,TGU,4314,5/24/2015 0:00,5/24/2015 0:00,5,,1,0.7465882,1,1,,300.6598571,3021.335053,,,,,,,,,,,,,,,,,,,,,,,
2015,BALD FIRE,19016,CA,CDF,HUU,3924,6/9/2015 0:00,6/14/2015 0:00,1,,,26.947504,1,1,,1238.261407,109052.6767,,,,,,,,,,,,,,,,,,,,,,,
2015,BANNISTER,18898,CA,CCO,VNC,77051,11/11/2015 0:00,12/11/2015 0:00,, ,29,25.0148048,7,1,,1690.782559,101231.3238,,,,,,,,,,,,,,,,,,,,,,,
2015,BAXTER,18804,CA,CDF,NEU,17595,7/22/2015 0:00,7/22/2015 0:00,14,,,21.749197,1,1,,1795.73998,88015.87397,,,,,,,,,,,,,,,,,,,,,,,
2015,BEALE,18829,CA,CDF,NEU,16660,7/11/2015 0:00,7/11/2015 0:00,9,Cause was Shooting,,52.8651009,1,1,,2886.638744,213937.4767,,,,,,,,,,,,,,,,,,,,,,,
2015,BEAR,18955,CA,USF,SRF,1488,7/31/2015 0:00,10/31/2015 0:00,1,Gasquet Complex #1488. Individual fire inci number unknown,11609,11616.88086,3,1,66,61419.99615,47011847.36,,,,,,,,,,,,,,,,,,,,,,,
2015,BECKWOURTH LIGHTNING COMPLEX,18906,CA,USF,LMU,729,7/2/2015 0:00,7/5/2015 0:00,1,"WFDSS, start/ contain dates from INCIWEB",,14.3102999,8,1,,4348.270364,57911.72989,,,,,,,,,,,,,,,,,,,,,,,
2015,BETABEL,18769,CA,CDF,BEU,3147,7/20/2015 0:00,7/20/2015 0:00,2,,23,56.3073196,7,1,,2561.813966,227867.6321,,,,,,,,,,,,,,,,,,,,,,,
2015,BIG CREEK,18909,CA,CDF,TCU,7806,7/29/2015 0:00,9/9/2015 0:00,5,WFDSS; GPS ground,,204.3926697,1,1,,5739.944396,827147.7721,,,,,,,,,,,,,,,,,,,,,,,
2015,BIG FIVE,18911,CA,NPS,KNP,44,6/17/2015 0:00,11/2/2015 0:00,1,GPS Air,,264.5698242,1,1,44,6112.379873,1070676.119,,,,,,,,,,,,,,,,,,,,,,,
2015,BIG FOOT,18981,CA,USF,SHF,2067,7/30/2015 0:00,10/5/2015 0:00,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,25,25.1373882,3,1,192,1328.996486,101727.398,,,,,,,,,,,,,,,,,,,,,,,
2015,BLACK,18863,CA,CDF,TGU,5594,7/4/2015 0:00,7/4/2015 0:00,14,,170,163.282959,1,1,,6175.449039,660782.7051,,,,,,,,,,,,,,,,,,,,,,,
2015,BLAKE,18968,CA,USF,SRF,1476,7/30/2015 0:00,,1,Route Complex #1476. No Contain Date in Firestat declared out 08-06-15 ,11431,11439.25195,7,1,88,55297.4792,46293008.58,,,,,,,,,,,,,,,,,,,,,,,
2015,BLOCKSBURG 1-58,19019,CA,CDF,HUU,5606,7/30/2015 0:00,9/8/2015 0:00,1,HUMBOLDT COMPLEX,,283.8309937,7,1,,5401.278302,1148623.265,,,,,,,,,,,,,,,,,,,,,,,
2015,BLUE,18984,CA,USF,SHF,2067,7/30/2015 0:00,10/30/2015 0:00,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,2826,2828.02832,3,1,140,21945.66863,11444624.59,,,,,,,,,,,,,,,,,,,,,,,
2015,BLUFORD 1-55,19018,CA,CDF,HUU,5606,7/30/2015 0:00,9/8/2015 0:00,1,HUMBOLDT COMPLEX,,202.701767,7,1,,5335.169554,820304.9361,,,,,,,,,,,,,,,,,,,,,,,
2015,BOARDMAN 2,18940,CA,USF,MNF,1157,8/1/2015 0:00,8/9/2015 0:00,1,,95,94.7487717,1,1,30,3464.285022,383434.6664,,,,,,,,,,,,,,,,,,,,,,,
2015,BRIDAL VEIL,18917,CA,NPS,YNP,132,10/5/2015 0:00,10/13/2015 0:00,1,Suppressed Human Caused,0,38.408989,6,1,132,1509.099606,155435.6562,,,,,,,,,,,,,,,,,,,,,,,
2015,BROOKS,19047,CA,CCO,VNC,47203,7/17/2015 0:00,7/17/2015 0:00,14,,2.28,2.9219983,6,1,,493.5703682,11824.90721,,,,,,,,,,,,,,,,,,,,,,,
2015,BROWN,18843,CA,CDF,SHU,8772,9/8/2015 0:00,9/8/2015 0:00,2,,28,28.5658073,1,1,,1596.057935,115601.7178,,,,,,,,,,,,,,,,,,,,,,,
2015,BUCK,18967,CA,USF,SRF,1476,7/30/2015 0:00,,1,Route Complex #1476. No Contain Date in Firestat declared out 12-31-15 ,1420,1420.479614,7,1,92,13714.22098,5748477.206,,,,,,,,,,,,,,,,,,,,,,,
2015,BUCK FIRE,19025,CA,CDF,HUU,5528,7/28/2015 0:00,7/30/2015 0:00,2,,,15.8571482,1,1,,1414.043763,64171.60214,,,,,,,,,,,,,,,,,,,,,,,
2015,BURNETT,18808,CA,CDF,NEU,18716,8/5/2015 0:00,8/8/2015 0:00,1,,,9.8680649,1,1,,822.0496744,39934.63988,,,,,,,,,,,,,,,,,,,,,,,
2015,BURNT,18912,CA,NPS,KNP,185,10/20/2015 0:00,11/13/2015 0:00,1,,,160.7299194,1,1,185,3206.359337,650450.9327,,,,,,,,,,,,,,,,,,,,,,,
2015,BURSON,18951,CA,USF,LPF,59075,9/3/2015 0:00,9/4/2015 0:00,2,No perimeter in this location in GeoMAC.,27,18.239378,1,1,28,2000.106605,73812.14056,,,,,,,,,,,,,,,,,,,,,,,
2015,BUTTE,18761,CA,CDF,AEU,24918,9/10/2015 0:00,9/28/2015 0:00,14,,70868,70846.53125,1,1,,154072.7845,286705732.7,,,,,,,,,,,,,,,,,,,,,,,
2015,BUTTE,18869,CA,CDF,TGU,9619,11/17/2015 0:00,11/17/2015 0:00,14,,3,2.9083083,1,1,,509.8362544,11769.50557,,,,,,,,,,,,,,,,,,,,,,,
2015,CABIN,18920,CA,USF,ANF,3611,8/14/2015 0:00,9/2/2015 0:00,9,,1700,1461.84436,7,1,72,12208.07161,5915874.076,,,,,,,,,,,,,,,,,,,,,,,
2015,CABIN SEQ,18970,CA,USF,SQF,2313,7/19/2015 0:00,11/23/2015 0:00,1,,6960,6996.186035,3,1,44,50679.03411,28312559.68,,,,,,,,,,,,,,,,,,,,,,,
2015,CALABASAS,19058,CA,NPS,SMP,553,5/23/2015 0:00,5/23/2015 0:00,9,Perim is 0.5ac circle ,0.485435501,0.4854355,6,1,553,157.1193191,1964.487694,,,,,,,,,,,,,,,,,,,,,,,
2015,CALGROVE,18783,CA,CCO,LAC,173220,6/24/2015 0:00,6/26/2015 0:00,14,,390,364.3959961,1,1,,9094.816227,1474658.257,,,,,,,,,,,,,,,,,,,,,,,
2015,CASTAIC,18778,CA,CCO,LAC,162050,6/13/2015 0:00,6/13/2015 0:00,14,,32,31.0436459,1,1,,2361.859408,125629.1776,,,,,,,,,,,,,,,,,,,,,,,
2015,CASTLE,19000,CA,USF,SHF,2108,6/23/2015 0:00,6/23/2015 0:00,4,GeoMAC says Castle Complex #2108 Individual fire inci number unknown,0.8,14253.95117,3,1,57,56935.64932,57683694.17,,,,,,,,,,,,,,,,,,,,,,,
2015,CASTLE 1,18969,CA,USF,SRF,2108,7/30/2015 0:00,10/30/2015 0:00,1,South Complex #2108. No Contain Date in Firestat ,662,662.1591187,7,1,42,10839.99652,2679662.951,,,,,,,,,,,,,,,,,,,,,,,
2015,CATHEDRAL,18916,CA,NPS,YNP,87,8/2/2015 0:00,10/18/2015 0:00,1,Managed Lightning Ignited,0,40.1207428,1,1,87,2909.372952,162362.8914,,,,,,,,,,,,,,,,,,,,,,,
2015,CHANCE,18966,CA,USF,SRF,1476,7/30/2015 0:00,10/30/2015 0:00,1,Route Complex #1476. No Contain Date in Firestat ,160,160.0666046,7,1,89,7311.36237,647766.5795,,,,,,,,,,,,,,,,,,,,,,,
2015,CHINA,18844,CA,CDF,SHU,7251,7/29/2015 0:00,7/29/2015 0:00,2, ,180,175.0157318,1,1,,4326.126077,708263.544,,,,,,,,,,,,,,,,,,,,,,,
2015,CHOLAME,18813,CA,CDF,SLU,8558,8/16/2015 0:00,8/17/2015 0:00,10,,12.1,12.0591269,1,1,,1009.635765,48801.55681,,,,,,,,,,,,,,,,,,,,,,,
2015,CHORRO,18952,CA,USF,LPF,2288,8/2/2015 0:00,8/11/2015 0:00,2,VNC inc #008558 ?,282,273.8199158,1,1,23,8217.503852,1108109.865,,,,,,,,,,,,,,,,,,,,,,,
2015,CIENEGA,18767,CA,CDF,BEU,4582,10/12/2015 0:00,10/16/2015 0:00,11,,690,686.7833252,1,1,,9913.132583,2779313.509,,,,,,,,,,,,,,,,,,,,,,,
2015,CLARK,19006,CA,USF,SHF,2108,7/30/2015 0:00,8/5/2015 0:00,1,GeoMAC says South Complex #2108 Individual fire inci number unknown,0.74,675.5582275,3,1,172,9646.390432,2733887.088,,,,,,,,,,,,,,,,,,,,,,,
2015,CLUB,18817,CA,CDF,MEU,4038,4/2/2015 0:00,4/25/2015 0:00,5,,120,111.9445496,5,1,,2876.114233,453023.5059,,,,,,,,,,,,,,,,,,,,,,,
2015,COLD ,18947,CA,USF,MDF,,7/23/2015 0:00,7/23/2015 0:00,1,No perimeter in this location in GeoMAC. Inci Number Unknown,14.2,14.2116928,1,1,62,1115.265711,57512.67988,,,,,,,,,,,,,,,,,,,,,,,
2015,COOK,18800,CA,CDF,NEU,11905,6/18/2015 0:00,6/24/2015 0:00,18,,,139.9756012,1,1,,4477.638694,566461.1663,,,,,,,,,,,,,,,,,,,,,,,
2015,COON,18956,CA,USF,SRF,1488,8/1/2015 0:00,10/31/2015 0:00,1,Gasquet Complex #1488  Individual fire inci number unknown,5679,5682.626953,7,1,76,31839.27373,22996775.54,,,,,,,,,,,,,,,,,,,,,,,
2015,COPCO,18849,CA,CDF,SKU,6148,7/31/2015 0:00,8/1/2015 0:00,1,,,14.0008011,1,1,,1216.600964,56659.23302,,,,,,,,,,,,,,,,,,,,,,,
2015,CORNELL,19082,CA,NPS,SMP,,6/24/2015 0:00,6/24/2015 0:00,14,"Car crashed into powerline pylon, knocked down, powerline started fire",,,8,1,,28.14951302,35.51797774,,,,,,,,,,,,,,,,,,,,,,,
2015,CORRINE,18821,CA,CDF,MMU,11662,6/18/2015 0:00,6/24/2015 0:00,11,,880,921.6489258,1,1,,13148.85478,3729780.85,,,,,,,,,,,,,,,,,,,,,,,
2015,COUNTRY,18802,CA,LRA,,16326,7/7/2015 0:00,7/7/2015 0:00,14,,,12.0606518,1,1,,1637.661974,48807.72791,,,,,,,,,,,,,,,,,,,,,,,
2015,COUNTRY CLUB,19069,CA,NPS,SMP,728,7/3/2015 0:00,7/3/2015 0:00,14,"Cause undet, maybe mower?",0.093977507,0.0939775,6,1,728,69.1314666,380.3134429,,,,,,,,,,,,,,,,,,,,,,,
2015,COUNTRY CLUB,19083,CA,,,,7/3/2015 0:00,7/3/2015 0:00,,"Cause undet, maybe mower?",,,,,,69.13148075,380.3135986,,,,,,,,,,,,,,,,,,,,,,,
2015,CREEK,18910,CA,CDF,FKU,14679,9/9/2015 0:00,,14,IR heat perimeter,,137.3256989,3,1,,3952.200661,555737.3792,,,,,,,,,,,,,,,,,,,,,,,
2015,CUESTA,18814,CA,CDF,SLU,8555,8/16/2015 0:00,8/28/2015 0:00,10, ,2446,2445.94458,7,1,,21086.4033,9898387.026,,,,,,,,,,,,,,,,,,,,,,,
2015,CUTCA,18937,CA,USF,CNF,2466,7/16/2015 0:00,8/1/2015 0:00,1,,150.44,150.4179688,1,1,37,4823.65332,608719.9311,,,,,,,,,,,,,,,,,,,,,,,
2015,DAILEY,18989,CA,USF,SHF,2066,7/30/2015 0:00,8/2/2015 0:00,1,GeoMAC says River Comlex #2066 Individual fire inci number unknown,6.7,16.6561012,3,1,166,1170.129966,67404.85398,,,,,,,,,,,,,,,,,,,,,,,
2015,DARK,18913,CA,NPS,YNP,57,7/9/2015 0:00,9/16/2015 0:00,1,Managed Lightning Ignited,0,37.9980927,1,1,57,2488.681843,153772.8197,,,,,,,,,,,,,,,,,,,,,,,
2015,DEER,18768,CA,CDF,BEU,1935,5/10/2015 0:00,5/10/2015 0:00,1,,66,66.0211716,2,1,,2229.284123,267178.1893,,,,,,,,,,,,,,,,,,,,,,,
2015,DEER,18815,CA,CDF,SLU,7005,7/10/2015 0:00,7/15/2015 0:00,4,,95,94.6271057,1,1,,4715.775623,382942.3235,,,,,,,,,,,,,,,,,,,,,,,
2015,DEER,18939,CA,USF,MNF,,8/1/2015 0:00,8/10/2015 0:00,1,No perimeter in this location in GeoMAC. Inci Number Unknown,96,97.5520782,1,1,29,3005.119875,394779.2587,,,,,,,,,,,,,,,,,,,,,,,
2015,DEER HORN 2,19031,CA,BIA,HIA,15,8/1/2015 0:00,1/1/2015 0:00,1,(WFDSS)  15-CA-HIA-000015,,86.1643143,8,1,15,2843.506092,348694.6011,,,,,,,,,,,,,,,,,,,,,,,
2015,DEER SHA,18982,CA,USF,SHF,2067,7/30/2015 0:00,8/18/2015 0:00,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,9,8.535203,3,1,137,1089.767743,34540.74138,,,,,,,,,,,,,,,,,,,,,,,
2015,DEERLICK,19057,CA,NPS,YNP,47,7/2/2015 0:00,7/3/2015 0:00,1,Suppressed Lightning Ignited,0.100794876,0.1007949,1,1,47,71.59505667,407.9023528,,,,,,,,,,,,,,,,,,,,,,,
2015,DEERVALE,19074,CA,NPS,SMP,,,,14,"Moderate weather, fire slow moving, easily contained",0.60286857,0.6028686,6,1,,210.812102,2439.722545,,,,,,,,,,,,,,,,,,,,,,,
2015,DELUZ,18828,CA,CDF,MVU,17255,8/9/2015 0:00,8/10/2015 0:00,14,Unknown,55,56.0864105,1,1,,3168.670356,226973.6482,,,,,,,,,,,,,,,,,,,,,,,
2015,DEMOCRAT,18842,CA,CDF,SHU,8300,8/25/2015 0:00,8/25/2015 0:00,14,,128,123.6967545,1,1,,4549.456117,500583.0181,,,,,,,,,,,,,,,,,,,,,,,
2015,DEVIL,18974,CA,USF,SRF,,6/9/2015 0:00,6/15/2015 0:00,1,No perimeter in this location in GeoMAC. Inci Number Unknown,20.1,20.1285095,1,1,8,1287.311508,81457.1901,,,,,,,,,,,,,,,,,,,,,,,
2015,DEVIL,19029,CA,USF,KNF,,9/20/2015 0:00,9/20/2015 0:00,2,No perimeter in this location in GeoMAC. Inci Number Unknown,13.7,14.4040337,1,1,12,1452.841035,58291.05485,,,,,,,,,,,,,,,,,,,,,,,
2015,DOBBYN 1-57,19020,CA,CDF,HUU,5606,7/30/2015 0:00,9/8/2015 0:00,1,HUMBOLDT COMPLEX,,787.3529663,7,1,,9308.66601,3186304.464,,,,,,,,,,,,,,,,,,,,,,,
2015,DODGE,18870,CA,BLM,NOD,3806,8/3/2015 0:00,8/17/2015 0:00,2,FIMT,10570,10517.5166,2,1,,66614.21768,42562880.92,,,,,,,,,,,,,,,,,,,,,,,
2015,DOG,18980,CA,USF,SHF,2067,7/30/2015 0:00,10/5/2015 0:00,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,3273,3276.482422,3,1,158,24926.00702,13259453.76,,,,,,,,,,,,,,,,,,,,,,,
2015,DOOLITTLE,18803,CA,CDF,NEU,16904,7/14/2015 0:00,7/14/2015 0:00,14,,,20.0340462,1,1,,1344.77076,81074.90733,,,,,,,,,,,,,,,,,,,,,,,
2015,DORRIS,18848,CA,CDF,SKU,5736,7/21/2015 0:00,7/21/2015 0:00,1,Both Dorris incidents are the same incident divided by Highway 97,,28.1927738,1,1,,3789.645243,114092.1049,,,,,,,,,,,,,,,,,,,,,,,
2015,DOUGH,19040,CA,CCO,VNC,53877,8/13/2015 0:00,8/13/2015 0:00,14,Sketched over walked track,2.18,2.1606395,7,1,,542.687447,8743.797909,,,,,,,,,,,,,,,,,,,,,,,
2015,DUME,19059,CA,NPS,SMP,434,4/17/2015 0:00,4/17/2015 0:00,10,"Car hit pole and burned, powerline ignit down line",1.479507627,1.4795077,6,1,434,561.1162643,5987.354942,,,,,,,,,,,,,,,,,,,,,,,
2015,DYER,18990,CA,USF,SHF,2066,7/30/2015 0:00,8/6/2015 0:00,1,GeoMAC says River Comlex #2066 Individual fire inci number unknown,100,757.961792,3,1,148,9241.86603,3067362.423,,,,,,,,,,,,,,,,,,,,,,,
2015,EAST,18961,CA,USF,SRF,2066,7/30/2015 0:00,10/30/2015 0:00,1,River Complex #2066. No Contain Date in Firestat,1529.8,1530.954834,3,1,75,15134.89935,6195554.274,,,,,,,,,,,,,,,,,,,,,,,
2015,ELK,18797,CA,USF,LNU,8268,9/2/2015 0:00,9/8/2015 0:00,2,3 Million (Cost),700,670.2086182,2,1,,10038.60164,2712238.059,,,,,,,,,,,,,,,,,,,,,,,
2015,ETSEL,18941,CA,USF,MNF,,7/30/2015 0:00,8/8/2015 0:00,1,No perimeter in this location in GeoMAC. Inci Number Unknown,30,32.097187,1,1,22,2286.60693,129892.7146,,,,,,,,,,,,,,,,,,,,,,,
2015,FARIA,19041,CA,CCO,VNC,41643,6/24/2015 0:00,6/24/2015 0:00,14,no origin received,,0.9901724,1,1,,292.5953589,4007.085448,,,,,,,,,,,,,,,,,,,,,,,
2015,FEEDER,18957,CA,USF,SRF,1488,8/2/2015 0:00,9/5/2015 0:00,1,Gasquet Complex #1488  Individual fire inci number unknown,897,897.9924927,3,1,87,9309.788826,3634046.641,,,,,,,,,,,,,,,,,,,,,,,
2015,FERN,18846,CA,CDF,SHU,7394,8/2/2015 0:00,8/2/2015 0:00,1,,78,88.5363464,1,1,,2906.503351,358293.8745,,,,,,,,,,,,,,,,,,,,,,,
2015,FISH,18972,CA,USF,SQF,,5/20/2015 0:00,5/27/2015 0:00,4,No perimeter in this location in GeoMAC. Inci Number Unknown,20,20.865015,6,1,9,1154.830058,84437.71884,,,,,,,,,,,,,,,,,,,,,,,
2015,FIVE,18925,CA,USF,ANF,,8/6/2015 0:00,8/6/2015 0:00,2,No perimeter in this location in GeoMAC. Inci Number Unknown,33,24.5440502,1,1,67,1626.541537,99326.24719,,,,,,,,,,,,,,,,,,,,,,,
2015,FIVEMILE,19030,CA,USF,KNF,6160,7/30/2015 0:00,8/11/2015 0:00,1,,80,62.0447502,7,1,92,4052.841425,251086.1985,,,,,,,,,,,,,,,,,,,,,,,
2015,FORK,18862,CA,CDF,TGU,5089,6/17/2015 0:00,6/17/2015 0:00,9,,55,54.2984123,1,1,,2212.945704,219737.8799,,,,,,,,,,,,,,,,,,,,,,,
2015,FOUNTAIN,18809,CA,CDF,NEU,20673,8/28/2015 0:00,8/28/2015 0:00,14,,,19.3858566,1,1,,1334.957925,78451.77997,,,,,,,,,,,,,,,,,,,,,,,
2015,FRANCIS,18807,CA,CDF,NEU,18640,8/4/2015 0:00,8/4/2015 0:00,11,,,28.8719997,1,1,,1882.14693,116840.8352,,,,,,,,,,,,,,,,,,,,,,,
2015,FREEWAY,18780,CA,CCO,LAC,172068,6/23/2015 0:00,6/23/2015 0:00,2,,11.2,11.5544186,1,1,,1066.807172,46759.07452,,,,,,,,,,,,,,,,,,,,,,,
2015,FROG,19032,CA,USF,MDF,570,7/30/2015 0:00,8/7/2015 0:00,1,FIMT,4863,4862.164551,8,1,,36044.04513,19676481.89,,,,,,,,,,,,,,,,,,,,,,,
2015,GARAGE ,18792,CA,CDF,LNU,4871,6/9/2015 0:00,6/10/2015 0:00,11,"$100,000 estimate",,27.7186909,1,1,,1652.842422,112173.5603,,,,,,,,,,,,,,,,,,,,,,,
2015,GARDEN,18986,CA,USF,SHF,2067,7/30/2015 0:00,7/30/2015 0:00,1,GeoMAC says Fork Comlex #2067  Individual fire inci number unknown,0.1,0.0317103,3,1,138,45.698695,128.3269269,,,,,,,,,,,,,,,,,,,,,,,
2015,GAVILAN,18830,CA,CDF,RRU,36280,3/29/2015 0:00,3/29/2015 0:00,10,,16,16.0088329,1,1,,1297.591238,64785.44514,,,,,,,,,,,,,,,,,,,,,,,
2015,GIBRALTAR,19012,CA,USF,LPF,3471,10/29/2015 0:00,11/4/2015 0:00,9,,21,21.0506001,8,1,52,1276.092184,85188.75449,,,,,,,,,,,,,,,,,,,,,,,
2015,GOBBLER,18963,CA,USF,SRF,1433,7/30/2015 0:00,9/1/2015 0:00,1,Mad River Complex #1433.  No Contain Date in Firestat,8298.7,8305.018555,7,1,90,36578.05755,33609216.8,,,,,,,,,,,,,,,,,,,,,,,
